entry,at,order
"-- starting hand #67  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2021-01-02T05:21:48.141Z,160956490814200
"""HARISON @ bLf5mbMF33"" shows a A♠, 2♥.",2021-01-02T05:21:42.178Z,160956490218000
"-- ending hand #66 --",2021-01-02T05:21:41.609Z,160956490161003
"""FINN @ TjsSi2aE2P"" shows a 3♣, 9♣.",2021-01-02T05:21:41.609Z,160956490161002
"""SIMON @ V_qMu0YYL8"" collected 1240 from pot with Three of a Kind, J's (combination: J♠, J♦, J♣, 9♠, 5♠)",2021-01-02T05:21:41.609Z,160956490161001
"""SIMON @ V_qMu0YYL8"" shows a J♠, 5♠.",2021-01-02T05:21:41.609Z,160956490161000
"""FINN @ TjsSi2aE2P"" calls 390",2021-01-02T05:21:40.805Z,160956490080600
"""SIMON @ V_qMu0YYL8"" bets 390 and go all in",2021-01-02T05:21:25.468Z,160956488546900
"River: J♦, 3♦, 9♠, 4♠ [J♣]",2021-01-02T05:21:20.236Z,160956488024300
"""FINN @ TjsSi2aE2P"" calls 100",2021-01-02T05:21:19.428Z,160956487942900
"""SIMON @ V_qMu0YYL8"" bets 100",2021-01-02T05:21:18.071Z,160956487807500
"Turn: J♦, 3♦, 9♠ [4♠]",2021-01-02T05:21:10.734Z,160956487073500
"""HARISON @ bLf5mbMF33"" folds",2021-01-02T05:21:09.927Z,160956486992900
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T05:21:09.095Z,160956486909600
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T05:21:04.740Z,160956486474100
"""FINN @ TjsSi2aE2P"" calls 80",2021-01-02T05:21:00.682Z,160956486068200
"""SIMON @ V_qMu0YYL8"" bets 80",2021-01-02T05:20:57.882Z,160956485788300
"Flop:  [J♦, 3♦, 9♠]",2021-01-02T05:20:50.916Z,160956485091700
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T05:20:50.111Z,160956485011100
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-02T05:20:46.890Z,160956484689100
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-02T05:20:44.335Z,160956484433600
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-02T05:20:43.513Z,160956484351400
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-02T05:20:40.341Z,160956484034200
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-02T05:20:38.227Z,160956483822808
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-02T05:20:38.227Z,160956483822807
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1210) | #4 ""SIMON @ V_qMu0YYL8"" (590) | #6 ""FINN @ TjsSi2aE2P"" (970) | #8 ""SANJAY @ vrF6WbyhIw"" (1250) | #9 ""CONOR @ UA0JtktTD_"" (1360)",2021-01-02T05:20:38.227Z,160956483822801
"-- starting hand #66  (No Limit Texas Hold'em) (dealer: ""HARISON @ bLf5mbMF33"") --",2021-01-02T05:20:38.227Z,160956483822800
"""HARISON @ bLf5mbMF33"" shows a K♥, A♥.",2021-01-02T05:20:33.966Z,160956483396600
"-- ending hand #65 --",2021-01-02T05:20:31.723Z,160956483172603
"""SIMON @ V_qMu0YYL8"" shows a 6♣, 6♦.",2021-01-02T05:20:31.723Z,160956483172602
"""CONOR @ UA0JtktTD_"" collected 300 from pot with Two Pair, A's & J's (combination: A♣, A♦, J♥, J♣, 9♠)",2021-01-02T05:20:31.723Z,160956483172601
"""CONOR @ UA0JtktTD_"" shows a A♣, A♦.",2021-01-02T05:20:31.723Z,160956483172600
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:20:30.915Z,160956483091600
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T05:20:29.391Z,160956482939100
"River: J♥, J♣, 4♠, 5♠ [9♠]",2021-01-02T05:20:25.343Z,160956482534600
"""SIMON @ V_qMu0YYL8"" calls 120",2021-01-02T05:20:24.537Z,160956482453800
"""HARISON @ bLf5mbMF33"" folds",2021-01-02T05:20:10.250Z,160956481025100
"""CONOR @ UA0JtktTD_"" raises to 120",2021-01-02T05:20:09.426Z,160956480942700
"""SIMON @ V_qMu0YYL8"" bets 60",2021-01-02T05:20:02.230Z,160956480223400
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:19:56.815Z,160956479681600
"Turn: J♥, J♣, 4♠ [5♠]",2021-01-02T05:19:55.274Z,160956479527600
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:19:54.468Z,160956479446800
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T05:19:51.999Z,160956479200500
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:19:49.284Z,160956478928500
"Flop:  [J♥, J♣, 4♠]",2021-01-02T05:19:45.869Z,160956478587200
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T05:19:45.065Z,160956478506600
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-02T05:19:43.766Z,160956478376700
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-02T05:19:42.932Z,160956478293300
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T05:19:39.191Z,160956477919200
"""FINN @ TjsSi2aE2P"" folds",2021-01-02T05:19:38.361Z,160956477836200
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-02T05:19:35.843Z,160956477584508
"""HARISON @ bLf5mbMF33"" posts a small blind of 10",2021-01-02T05:19:35.843Z,160956477584507
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1230) | #4 ""SIMON @ V_qMu0YYL8"" (730) | #6 ""FINN @ TjsSi2aE2P"" (970) | #8 ""SANJAY @ vrF6WbyhIw"" (1250) | #9 ""CONOR @ UA0JtktTD_"" (1200)",2021-01-02T05:19:35.843Z,160956477584501
"-- starting hand #65  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-02T05:19:35.843Z,160956477584500
"""HARISON @ bLf5mbMF33"" shows a Q♦, 7♦.",2021-01-02T05:19:33.231Z,160956477323200
"-- ending hand #64 --",2021-01-02T05:19:29.291Z,160956476929302
"""CONOR @ UA0JtktTD_"" collected 80 from pot with Two Pair, 6's & 4's (combination: 6♦, 6♥, 4♣, 4♠, J♠)",2021-01-02T05:19:29.291Z,160956476929301
"""CONOR @ UA0JtktTD_"" shows a 7♣, 6♦.",2021-01-02T05:19:29.291Z,160956476929300
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T05:19:28.484Z,160956476848500
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T05:19:27.653Z,160956476765300
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:19:24.154Z,160956476415500
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:19:23.329Z,160956476333000
"River: 4♣, J♠, 6♥, 8♠ [4♠]",2021-01-02T05:19:19.286Z,160956475928900
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T05:19:18.464Z,160956475846500
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T05:19:17.634Z,160956475763500
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:19:15.211Z,160956475521200
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:19:14.389Z,160956475439200
"Turn: 4♣, J♠, 6♥ [8♠]",2021-01-02T05:19:08.460Z,160956474846400
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T05:19:07.652Z,160956474765300
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T05:19:06.826Z,160956474682700
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:19:03.841Z,160956474384300
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:19:03.009Z,160956474301000
"Flop:  [4♣, J♠, 6♥]",2021-01-02T05:18:58.801Z,160956473880200
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:18:57.994Z,160956473799500
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-02T05:18:57.147Z,160956473714800
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T05:18:56.314Z,160956473631500
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-02T05:18:55.480Z,160956473548100
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-02T05:18:54.643Z,160956473464400
"""HARISON @ bLf5mbMF33"" posts a big blind of 20",2021-01-02T05:18:49.712Z,160956472971408
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-02T05:18:49.712Z,160956472971407
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1250) | #4 ""SIMON @ V_qMu0YYL8"" (750) | #6 ""FINN @ TjsSi2aE2P"" (990) | #8 ""SANJAY @ vrF6WbyhIw"" (1250) | #9 ""CONOR @ UA0JtktTD_"" (1140)",2021-01-02T05:18:49.712Z,160956472971401
"-- starting hand #64  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-02T05:18:49.712Z,160956472971400
"""SIMON @ V_qMu0YYL8"" shows a K♣, 10♦.",2021-01-02T05:18:45.286Z,160956472528600
"""SANJAY @ vrF6WbyhIw"" shows a 9♦, 8♦.",2021-01-02T05:18:45.277Z,160956472527800
"""HARISON @ bLf5mbMF33"" shows a 8♠, 10♥.",2021-01-02T05:18:45.046Z,160956472504700
"-- ending hand #63 --",2021-01-02T05:18:44.696Z,160956472469702
"""SANJAY @ vrF6WbyhIw"" collected 300 from pot",2021-01-02T05:18:44.696Z,160956472469701
"Uncalled bet of 300 returned to ""SANJAY @ vrF6WbyhIw""",2021-01-02T05:18:44.696Z,160956472469700
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T05:18:43.886Z,160956472388700
"""SANJAY @ vrF6WbyhIw"" bets 300",2021-01-02T05:18:37.290Z,160956471729100
"River: 2♦, J♥, 10♣, A♣ [7♣]",2021-01-02T05:18:31.012Z,160956471101500
"""HARISON @ bLf5mbMF33"" folds",2021-01-02T05:18:30.208Z,160956471020900
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T05:18:29.368Z,160956470936900
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-02T05:18:24.832Z,160956470483500
"""SIMON @ V_qMu0YYL8"" bets 60",2021-01-02T05:18:23.582Z,160956470358300
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:18:19.275Z,160956469927600
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:18:16.303Z,160956469630400
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T05:18:14.676Z,160956469467800
"Turn: 2♦, J♥, 10♣ [A♣]",2021-01-02T05:18:12.657Z,160956469265900
"""FINN @ TjsSi2aE2P"" folds",2021-01-02T05:18:11.851Z,160956469185100
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-02T05:18:11.013Z,160956469101300
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-02T05:18:10.180Z,160956469018100
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-02T05:18:09.038Z,160956468903900
"""SANJAY @ vrF6WbyhIw"" bets 20",2021-01-02T05:18:05.958Z,160956468595900
"Flop:  [2♦, J♥, 10♣]",2021-01-02T05:17:50.588Z,160956467059000
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:17:49.782Z,160956466978300
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-02T05:17:48.944Z,160956466894500
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-02T05:17:48.118Z,160956466811900
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-02T05:17:47.285Z,160956466728600
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-02T05:17:42.261Z,160956466226200
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-02T05:17:35.799Z,160956465580008
"""SANJAY @ vrF6WbyhIw"" posts a small blind of 10",2021-01-02T05:17:35.799Z,160956465580007
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1290) | #4 ""SIMON @ V_qMu0YYL8"" (850) | #6 ""FINN @ TjsSi2aE2P"" (1010) | #8 ""SANJAY @ vrF6WbyhIw"" (1050) | #9 ""CONOR @ UA0JtktTD_"" (1180)",2021-01-02T05:17:35.799Z,160956465580001
"-- starting hand #63  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-02T05:17:35.799Z,160956465580000
"""HARISON @ bLf5mbMF33"" shows a 9♥, 6♥.",2021-01-02T05:17:31.537Z,160956465153800
"""CONOR @ UA0JtktTD_"" shows a 3♠, K♠.",2021-01-02T05:17:30.058Z,160956465005900
"""SIMON @ V_qMu0YYL8"" shows a 7♠, 7♥.",2021-01-02T05:17:29.714Z,160956464971500
"-- ending hand #62 --",2021-01-02T05:17:27.750Z,160956464775102
"""SIMON @ V_qMu0YYL8"" collected 250 from pot",2021-01-02T05:17:27.750Z,160956464775101
"Uncalled bet of 40 returned to ""SIMON @ V_qMu0YYL8""",2021-01-02T05:17:27.750Z,160956464775100
"""HARISON @ bLf5mbMF33"" folds",2021-01-02T05:17:26.921Z,160956464692200
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T05:17:26.083Z,160956464608400
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T05:17:24.666Z,160956464466700
"""SIMON @ V_qMu0YYL8"" bets 40",2021-01-02T05:17:22.131Z,160956464213200
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:17:14.059Z,160956463406000
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:17:12.493Z,160956463249400
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T05:17:08.186Z,160956462818600
"Flop:  [A♣, A♠, 7♦]",2021-01-02T05:17:05.243Z,160956462524700
"""HARISON @ bLf5mbMF33"" calls 60",2021-01-02T05:17:04.431Z,160956462443200
"""CONOR @ UA0JtktTD_"" calls 60",2021-01-02T05:17:03.607Z,160956462360800
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-02T05:16:50.980Z,160956461098000
"""FINN @ TjsSi2aE2P"" folds",2021-01-02T05:16:47.805Z,160956460780600
"""SIMON @ V_qMu0YYL8"" raises to 60",2021-01-02T05:16:45.871Z,160956460587200
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-02T05:16:42.487Z,160956460248800
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-02T05:16:41.653Z,160956460165400
"""SANJAY @ vrF6WbyhIw"" posts a big blind of 20",2021-01-02T05:16:35.860Z,160956459586108
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-02T05:16:35.860Z,160956459586107
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1350) | #4 ""SIMON @ V_qMu0YYL8"" (660) | #6 ""FINN @ TjsSi2aE2P"" (1020) | #8 ""SANJAY @ vrF6WbyhIw"" (1110) | #9 ""CONOR @ UA0JtktTD_"" (1240)",2021-01-02T05:16:35.860Z,160956459586101
"-- starting hand #62  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2021-01-02T05:16:35.860Z,160956459586100
"""SANJAY @ vrF6WbyhIw"" shows a 7♦, 7♥.",2021-01-02T05:16:31.433Z,160956459143400
"""FINN @ TjsSi2aE2P"" shows a 3♣, 6♣.",2021-01-02T05:16:31.147Z,160956459114900
"""CONOR @ UA0JtktTD_"" shows a 9♥, 6♦.",2021-01-02T05:16:30.861Z,160956459086100
"""HARISON @ bLf5mbMF33"" shows a 5♠, 10♦.",2021-01-02T05:16:30.565Z,160956459056600
"-- ending hand #61 --",2021-01-02T05:16:30.153Z,160956459015402
"""SANJAY @ vrF6WbyhIw"" collected 130 from pot",2021-01-02T05:16:30.153Z,160956459015401
"Uncalled bet of 80 returned to ""SANJAY @ vrF6WbyhIw""",2021-01-02T05:16:30.153Z,160956459015400
"""FINN @ TjsSi2aE2P"" folds",2021-01-02T05:16:29.348Z,160956458934800
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T05:16:27.970Z,160956458797100
"""SANJAY @ vrF6WbyhIw"" bets 80",2021-01-02T05:16:26.566Z,160956458656700
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T05:16:20.118Z,160956458011900
"River: A♠, A♣, Q♠, 8♠ [7♠]",2021-01-02T05:16:17.807Z,160956457781200
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:16:17.002Z,160956457700300
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T05:16:15.896Z,160956457589700
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T05:16:15.063Z,160956457506400
"Turn: A♠, A♣, Q♠ [8♠]",2021-01-02T05:16:11.726Z,160956457172800
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:16:10.920Z,160956457092100
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T05:16:09.918Z,160956456991800
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T05:16:09.075Z,160956456907600
"Flop:  [A♠, A♣, Q♠]",2021-01-02T05:16:01.634Z,160956456163800
"""FINN @ TjsSi2aE2P"" calls 40",2021-01-02T05:16:00.767Z,160956456076800
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T05:15:58.971Z,160956455897200
"""HARISON @ bLf5mbMF33"" folds",2021-01-02T05:15:56.267Z,160956455626800
"""CONOR @ UA0JtktTD_"" calls 40",2021-01-02T05:15:55.437Z,160956455543800
"""SANJAY @ vrF6WbyhIw"" raises to 40",2021-01-02T05:15:52.022Z,160956455202300
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-02T05:15:40.755Z,160956454075608
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-02T05:15:40.755Z,160956454075607
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1350) | #4 ""SIMON @ V_qMu0YYL8"" (670) | #6 ""FINN @ TjsSi2aE2P"" (1060) | #8 ""SANJAY @ vrF6WbyhIw"" (1020) | #9 ""CONOR @ UA0JtktTD_"" (1280)",2021-01-02T05:15:40.755Z,160956454075601
"-- starting hand #61  (No Limit Texas Hold'em) (dealer: ""HARISON @ bLf5mbMF33"") --",2021-01-02T05:15:40.755Z,160956454075600
"""FINN @ TjsSi2aE2P"" shows a 4♥, A♥.",2021-01-02T05:15:33.874Z,160956453387500
"""HARISON @ bLf5mbMF33"" shows a Q♣, 8♣.",2021-01-02T05:15:33.556Z,160956453355700
"-- ending hand #60 --",2021-01-02T05:15:33.433Z,160956453343402
"""FINN @ TjsSi2aE2P"" collected 200 from pot",2021-01-02T05:15:33.433Z,160956453343401
"Uncalled bet of 200 returned to ""FINN @ TjsSi2aE2P""",2021-01-02T05:15:33.433Z,160956453343400
"""HARISON @ bLf5mbMF33"" folds",2021-01-02T05:15:32.627Z,160956453262800
"""FINN @ TjsSi2aE2P"" raises to 240",2021-01-02T05:15:17.993Z,160956451799300
"""HARISON @ bLf5mbMF33"" bets 40",2021-01-02T05:15:14.637Z,160956451463800
"Turn: 2♣, 3♥, Q♥ [8♥]",2021-01-02T05:15:06.175Z,160956450617800
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T05:15:05.351Z,160956450535200
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-02T05:15:03.775Z,160956450378900
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T05:15:02.146Z,160956450215300
"""HARISON @ bLf5mbMF33"" bets 20",2021-01-02T05:14:59.779Z,160956449978000
"Flop:  [2♣, 3♥, Q♥]",2021-01-02T05:14:56.333Z,160956449633400
"""SIMON @ V_qMu0YYL8"" checks",2021-01-02T05:14:55.528Z,160956449552900
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-02T05:14:54.047Z,160956449404800
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T05:14:53.213Z,160956449321400
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-02T05:14:52.376Z,160956449237700
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-02T05:14:50.785Z,160956449078600
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-02T05:14:48.577Z,160956448857808
"""HARISON @ bLf5mbMF33"" posts a small blind of 10",2021-01-02T05:14:48.577Z,160956448857807
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1430) | #4 ""SIMON @ V_qMu0YYL8"" (690) | #6 ""FINN @ TjsSi2aE2P"" (940) | #8 ""SANJAY @ vrF6WbyhIw"" (1040) | #9 ""CONOR @ UA0JtktTD_"" (1280)",2021-01-02T05:14:48.577Z,160956448857801
"-- starting hand #60  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-02T05:14:48.577Z,160956448857800
"""HARISON @ bLf5mbMF33"" shows a 7♠, 5♣.",2021-01-02T05:14:43.763Z,160956448376400
"-- ending hand #59 --",2021-01-02T05:14:42.045Z,160956448204603
"""CONOR @ UA0JtktTD_"" shows a 5♥, 8♥.",2021-01-02T05:14:42.045Z,160956448204602
"""SANJAY @ vrF6WbyhIw"" collected 60 from pot with Two Pair, A's & 10's (combination: A♣, A♦, 10♣, 10♥, K♣)",2021-01-02T05:14:42.045Z,160956448204601
"""SANJAY @ vrF6WbyhIw"" shows a Q♦, K♣.",2021-01-02T05:14:42.045Z,160956448204600
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T05:14:41.238Z,160956448123900
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:14:40.416Z,160956448041600
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:14:39.580Z,160956447958100
"River: 10♣, 10♥, A♣, A♦ [2♥]",2021-01-02T05:14:36.503Z,160956447650800
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T05:14:35.698Z,160956447569900
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:14:34.044Z,160956447404500
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:14:33.223Z,160956447322400
"Turn: 10♣, 10♥, A♣ [A♦]",2021-01-02T05:14:22.451Z,160956446245300
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T05:14:21.644Z,160956446164500
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:14:20.817Z,160956446081800
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:14:18.324Z,160956445832500
"Flop:  [10♣, 10♥, A♣]",2021-01-02T05:14:11.531Z,160956445153300
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:14:10.710Z,160956445071100
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-02T05:14:09.876Z,160956444987700
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-02T05:14:09.040Z,160956444904100
"""FINN @ TjsSi2aE2P"" folds",2021-01-02T05:14:08.200Z,160956444820100
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T05:14:04.533Z,160956444453400
"""HARISON @ bLf5mbMF33"" posts a big blind of 20",2021-01-02T05:14:01.339Z,160956444134008
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-02T05:14:01.339Z,160956444134007
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1450) | #4 ""SIMON @ V_qMu0YYL8"" (690) | #6 ""FINN @ TjsSi2aE2P"" (940) | #8 ""SANJAY @ vrF6WbyhIw"" (1000) | #9 ""CONOR @ UA0JtktTD_"" (1300)",2021-01-02T05:14:01.339Z,160956444134001
"-- starting hand #59  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-02T05:14:01.339Z,160956444134000
"""CONOR @ UA0JtktTD_"" shows a K♣, 8♥.",2021-01-02T05:13:58.844Z,160956443884500
"""FINN @ TjsSi2aE2P"" shows a J♣, 10♣.",2021-01-02T05:13:56.455Z,160956443645600
"""SANJAY @ vrF6WbyhIw"" shows a 4♣, 3♠.",2021-01-02T05:13:54.798Z,160956443479900
"-- ending hand #58 --",2021-01-02T05:13:53.307Z,160956443330802
"""FINN @ TjsSi2aE2P"" collected 180 from pot",2021-01-02T05:13:53.307Z,160956443330801
"Uncalled bet of 180 returned to ""FINN @ TjsSi2aE2P""",2021-01-02T05:13:53.307Z,160956443330800
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-02T05:13:52.500Z,160956443250100
"""FINN @ TjsSi2aE2P"" bets 180",2021-01-02T05:13:49.335Z,160956442933600
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T05:13:42.151Z,160956442215100
"Turn: 10♥, 2♣, 3♦ [9♣]",2021-01-02T05:13:38.944Z,160956441894700
"""CONOR @ UA0JtktTD_"" folds",2021-01-02T05:13:38.137Z,160956441813800
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-02T05:13:36.567Z,160956441656800
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-02T05:13:29.522Z,160956440952300
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:13:26.760Z,160956440676100
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T05:13:24.592Z,160956440459300
"Flop:  [10♥, 2♣, 3♦]",2021-01-02T05:13:22.624Z,160956440262600
"""CONOR @ UA0JtktTD_"" checks",2021-01-02T05:13:21.817Z,160956440181800
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-02T05:13:20.982Z,160956440098300
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-02T05:13:20.139Z,160956440014000
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T05:13:19.065Z,160956439906600
"""HARISON @ bLf5mbMF33"" folds",2021-01-02T05:13:14.463Z,160956439446400
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-02T05:13:11.204Z,160956439120508
"""SANJAY @ vrF6WbyhIw"" posts a small blind of 10",2021-01-02T05:13:11.204Z,160956439120507
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1450) | #4 ""SIMON @ V_qMu0YYL8"" (690) | #6 ""FINN @ TjsSi2aE2P"" (840) | #8 ""SANJAY @ vrF6WbyhIw"" (1080) | #9 ""CONOR @ UA0JtktTD_"" (1320)",2021-01-02T05:13:11.204Z,160956439120501
"-- starting hand #58  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-02T05:13:11.204Z,160956439120500
"""HARISON @ bLf5mbMF33"" shows a K♦, K♣.",2021-01-02T05:13:08.230Z,160956438823100
"-- ending hand #57 --",2021-01-02T05:13:04.679Z,160956438468103
"""FINN @ TjsSi2aE2P"" shows a 6♣, J♠.",2021-01-02T05:13:04.679Z,160956438468102
"""SANJAY @ vrF6WbyhIw"" collected 520 from pot with Three of a Kind, 9's (combination: 9♦, 9♣, 9♠, A♣, J♣)",2021-01-02T05:13:04.679Z,160956438468101
"""SANJAY @ vrF6WbyhIw"" shows a A♣, 9♦.",2021-01-02T05:13:04.679Z,160956438468100
"""HARISON @ bLf5mbMF33"" checks",2021-01-02T05:13:03.870Z,160956438387100
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-02T05:13:00.474Z,160956438047500
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T05:12:59.638Z,160956437963800
"River: J♣, 9♣, 9♠, 2♠ [7♠]",2021-01-02T05:12:52.225Z,160956437222900
"""HARISON @ bLf5mbMF33"" calls 80",2021-01-02T05:12:51.420Z,160956437142100
"""SANJAY @ vrF6WbyhIw"" calls 80",2021-01-02T05:12:50.444Z,160956437044400
"""FINN @ TjsSi2aE2P"" raises to 80",2021-01-02T05:12:49.487Z,160956436948800
"""HARISON @ bLf5mbMF33"" raises to 40",2021-01-02T05:12:46.601Z,160956436660200
"""SANJAY @ vrF6WbyhIw"" bets 20",2021-01-02T05:12:42.897Z,160956436289800
"""FINN @ TjsSi2aE2P"" checks",2021-01-02T05:12:40.975Z,160956436097600
"Turn: J♣, 9♣, 9♠ [2♠]",2021-01-02T05:12:37.849Z,160956435785200
"""SIMON @ V_qMu0YYL8"" folds",2021-01-02T05:12:37.009Z,160956435701200
