entry,at,order
"""SIMON @ V_qMu0YYL8"" shows a K♣, Q♦.",2021-01-04T05:55:49.770Z,160973974977101
"""SANJAY @ vrF6WbyhIw"" shows a K♠, A♠.",2021-01-04T05:55:49.770Z,160973974977100
"All players in hand choose to run it twice.",2021-01-04T05:55:48.955Z,160973974895601
"""SANJAY @ vrF6WbyhIw"" chooses to  run it twice.",2021-01-04T05:55:48.955Z,160973974895600
"""SIMON @ V_qMu0YYL8"" chooses to  run it twice.",2021-01-04T05:55:46.364Z,160973974636600
"Remaining players decide whether to run it twice.",2021-01-04T05:55:43.813Z,160973974381401
"""SANJAY @ vrF6WbyhIw"" calls 250",2021-01-04T05:55:43.813Z,160973974381400
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:55:42.986Z,160973974298700
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:55:42.158Z,160973974215900
"""SIMON @ V_qMu0YYL8"" bets 250 and go all in",2021-01-04T05:55:39.070Z,160973973907100
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:55:35.772Z,160973973577300
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:55:33.991Z,160973973399200
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:55:33.158Z,160973973315900
"Flop:  [4♣, 5♣, A♦]",2021-01-04T05:55:21.606Z,160973972160700
"""FINN @ TjsSi2aE2P"" calls 60",2021-01-04T05:55:20.800Z,160973972080100
"""LUKE @ e1gbfgFBn7"" calls 60",2021-01-04T05:55:19.663Z,160973971966400
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:55:16.452Z,160973971645300
"""SIMON @ V_qMu0YYL8"" calls 60",2021-01-04T05:55:14.565Z,160973971456600
"""SANJAY @ vrF6WbyhIw"" raises to 60",2021-01-04T05:55:12.835Z,160973971283700
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:55:10.097Z,160973971009800
"""LUKE @ e1gbfgFBn7"" posts a big blind of 20",2021-01-04T05:55:07.801Z,160973970780208
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-04T05:55:07.801Z,160973970780207
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (1860) | #2 ""FINN @ TjsSi2aE2P"" (1790) | #5 ""SANJAY @ vrF6WbyhIw"" (2460) | #7 ""SIMON @ V_qMu0YYL8"" (310) | #9 ""CONOR @ UA0JtktTD_"" (1680)",2021-01-04T05:55:07.801Z,160973970780201
"-- starting hand #84  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2021-01-04T05:55:07.801Z,160973970780200
"-- ending hand #83 --",2021-01-04T05:55:01.781Z,160973970178302
"""CONOR @ UA0JtktTD_"" collected 660 from pot with Flush, Ks High (combination: K♠, 10♠, 8♠, 7♠, 6♠)",2021-01-04T05:55:01.781Z,160973970178301
"""CONOR @ UA0JtktTD_"" shows a 6♠, 7♠.",2021-01-04T05:55:01.781Z,160973970178300
"""LUKE @ e1gbfgFBn7"" calls 160",2021-01-04T05:55:00.975Z,160973970097500
"""CONOR @ UA0JtktTD_"" bets 160",2021-01-04T05:54:53.339Z,160973969334000
"River: K♣, K♠, 10♠, 6♣ [8♠]",2021-01-04T05:54:46.264Z,160973968626700
"""CONOR @ UA0JtktTD_"" calls 60",2021-01-04T05:54:45.457Z,160973968545800
"""LUKE @ e1gbfgFBn7"" bets 60",2021-01-04T05:54:43.577Z,160973968357900
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:54:39.874Z,160973967987400
"Turn: K♣, K♠, 10♠ [6♣]",2021-01-04T05:54:35.888Z,160973967589900
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:54:35.078Z,160973967507900
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:54:33.891Z,160973967389200
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:54:33.065Z,160973967306600
"""LUKE @ e1gbfgFBn7"" calls 60",2021-01-04T05:54:32.232Z,160973967223300
"""CONOR @ UA0JtktTD_"" bets 60",2021-01-04T05:54:26.515Z,160973966651600
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:54:23.158Z,160973966315900
"Flop:  [K♣, K♠, 10♠]",2021-01-04T05:54:20.312Z,160973966031400
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:54:19.496Z,160973965949700
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:54:18.654Z,160973965865500
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-04T05:54:17.381Z,160973965738200
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:54:16.556Z,160973965655700
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:54:15.510Z,160973965551100
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-04T05:54:11.901Z,160973965190608
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-04T05:54:11.901Z,160973965190607
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (2160) | #2 ""FINN @ TjsSi2aE2P"" (1810) | #5 ""SANJAY @ vrF6WbyhIw"" (2480) | #7 ""SIMON @ V_qMu0YYL8"" (330) | #9 ""CONOR @ UA0JtktTD_"" (1320)",2021-01-04T05:54:11.901Z,160973965190601
"-- starting hand #83  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-04T05:54:11.901Z,160973965190600
"-- ending hand #82 --",2021-01-04T05:54:05.860Z,160973964586304
"""SANJAY @ vrF6WbyhIw"" collected 110 from pot with Two Pair, 10's & 8's (combination: 10♥, 10♠, 8♥, 8♣, J♠)",2021-01-04T05:54:05.860Z,160973964586303
"""SANJAY @ vrF6WbyhIw"" shows a 3♥, 8♥.",2021-01-04T05:54:05.860Z,160973964586202
"""FINN @ TjsSi2aE2P"" collected 110 from pot with Two Pair, 10's & 8's (combination: 10♥, 10♠, 8♠, 8♣, J♠)",2021-01-04T05:54:05.860Z,160973964586201
"""FINN @ TjsSi2aE2P"" shows a 8♠, 7♣.",2021-01-04T05:54:05.860Z,160973964586200
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:54:05.052Z,160973964505300
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:54:03.466Z,160973964346700
"River: 10♥, 8♣, 5♥, J♠ [10♠]",2021-01-04T05:53:56.685Z,160973963668800
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:53:55.877Z,160973963587800
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:53:54.248Z,160973963424900
"Turn: 10♥, 8♣, 5♥ [J♠]",2021-01-04T05:53:52.415Z,160973963241700
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:53:51.610Z,160973963161100
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:53:50.468Z,160973963046900
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:53:27.944Z,160973960794500
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-04T05:53:27.105Z,160973960710700
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-04T05:53:25.350Z,160973960535100
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:53:22.886Z,160973960288700
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:53:22.045Z,160973960204600
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:53:21.149Z,160973960115000
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:53:19.979Z,160973959998000
"Flop:  [10♥, 8♣, 5♥]",2021-01-04T05:53:10.858Z,160973959085900
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:53:10.040Z,160973959004100
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-04T05:53:08.856Z,160973958885700
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:53:08.032Z,160973958803300
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:53:06.914Z,160973958691500
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-04T05:53:06.062Z,160973958606300
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-04T05:52:58.372Z,160973957837408
"""SANJAY @ vrF6WbyhIw"" posts a small blind of 10",2021-01-04T05:52:58.372Z,160973957837407
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (2180) | #2 ""FINN @ TjsSi2aE2P"" (1780) | #5 ""SANJAY @ vrF6WbyhIw"" (2450) | #7 ""SIMON @ V_qMu0YYL8"" (350) | #9 ""CONOR @ UA0JtktTD_"" (1340)",2021-01-04T05:52:58.372Z,160973957837401
"-- starting hand #82  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-04T05:52:58.372Z,160973957837400
"""CONOR @ UA0JtktTD_"" shows a 3♣, 8♣.",2021-01-04T05:52:53.437Z,160973957343800
"""SIMON @ V_qMu0YYL8"" shows a 9♣, 9♥.",2021-01-04T05:52:53.272Z,160973957327300
"""FINN @ TjsSi2aE2P"" shows a 5♠, 10♦.",2021-01-04T05:52:51.388Z,160973957138900
"-- ending hand #81 --",2021-01-04T05:52:50.356Z,160973957035702
"""FINN @ TjsSi2aE2P"" collected 100 from pot",2021-01-04T05:52:50.356Z,160973957035701
"Uncalled bet of 60 returned to ""FINN @ TjsSi2aE2P""",2021-01-04T05:52:50.356Z,160973957035700
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:52:49.551Z,160973956955200
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:52:48.691Z,160973956869200
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:52:47.796Z,160973956779800
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:52:46.961Z,160973956696200
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-04T05:52:45.176Z,160973956517700
"Flop:  [J♥, K♠, 5♣]",2021-01-04T05:52:41.840Z,160973956184200
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:52:41.025Z,160973956102600
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:52:40.203Z,160973956020300
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:52:39.044Z,160973955904500
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-04T05:52:37.299Z,160973955730000
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:52:32.830Z,160973955283100
"""SANJAY @ vrF6WbyhIw"" posts a big blind of 20",2021-01-04T05:52:28.842Z,160973954884308
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-04T05:52:28.842Z,160973954884307
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (2200) | #2 ""FINN @ TjsSi2aE2P"" (1700) | #5 ""SANJAY @ vrF6WbyhIw"" (2470) | #7 ""SIMON @ V_qMu0YYL8"" (370) | #9 ""CONOR @ UA0JtktTD_"" (1360)",2021-01-04T05:52:28.842Z,160973954884301
"-- starting hand #81  (No Limit Texas Hold'em) (dealer: ""LUKE @ e1gbfgFBn7"") --",2021-01-04T05:52:28.842Z,160973954884300
"""CONOR @ UA0JtktTD_"" shows a 5♥, 3♦.",2021-01-04T05:52:26.628Z,160973954662800
"""SIMON @ V_qMu0YYL8"" shows a 4♣, K♥.",2021-01-04T05:52:24.368Z,160973954436900
"-- ending hand #80 --",2021-01-04T05:52:21.803Z,160973954180403
"""LUKE @ e1gbfgFBn7"" shows a 5♦, K♦.",2021-01-04T05:52:21.803Z,160973954180402
"""SANJAY @ vrF6WbyhIw"" collected 600 from pot with Three of a Kind, 10's (combination: 10♦, 10♣, 10♠, K♣, 9♠)",2021-01-04T05:52:21.803Z,160973954180401
"""SANJAY @ vrF6WbyhIw"" shows a 7♦, 10♦.",2021-01-04T05:52:21.803Z,160973954180400
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:52:20.989Z,160973954099000
"""SANJAY @ vrF6WbyhIw"" calls 80",2021-01-04T05:52:19.873Z,160973953987400
"""LUKE @ e1gbfgFBn7"" bets 80",2021-01-04T05:52:17.358Z,160973953735900
"River: 9♠, 10♣, K♣, 8♠ [10♠]",2021-01-04T05:52:08.432Z,160973952844000
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-04T05:52:07.624Z,160973952762500
"""LUKE @ e1gbfgFBn7"" calls 60",2021-01-04T05:52:04.163Z,160973952416400
"""SIMON @ V_qMu0YYL8"" bets 60",2021-01-04T05:52:01.519Z,160973952152000
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:51:56.049Z,160973951605000
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:51:55.221Z,160973951522200
"Turn: 9♠, 10♣, K♣ [8♠]",2021-01-04T05:51:49.576Z,160973950957800
"""SIMON @ V_qMu0YYL8"" calls 60",2021-01-04T05:51:48.769Z,160973950876900
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-04T05:51:47.063Z,160973950707100
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:51:42.269Z,160973950226900
"""LUKE @ e1gbfgFBn7"" bets 60",2021-01-04T05:51:41.438Z,160973950143900
"Flop:  [9♠, 10♣, K♣]",2021-01-04T05:51:31.695Z,160973949169600
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:51:30.885Z,160973949088600
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:51:29.765Z,160973948976600
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:51:28.908Z,160973948890900
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:51:26.626Z,160973948662700
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-04T05:51:24.621Z,160973948462200
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-04T05:51:21.764Z,160973948176508
"""LUKE @ e1gbfgFBn7"" posts a small blind of 10",2021-01-04T05:51:21.764Z,160973948176507
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (2420) | #2 ""FINN @ TjsSi2aE2P"" (1720) | #5 ""SANJAY @ vrF6WbyhIw"" (2090) | #7 ""SIMON @ V_qMu0YYL8"" (510) | #9 ""CONOR @ UA0JtktTD_"" (1360)",2021-01-04T05:51:21.764Z,160973948176501
"-- starting hand #80  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-04T05:51:21.764Z,160973948176500
"""SIMON @ V_qMu0YYL8"" shows a J♠, 7♦.",2021-01-04T05:51:15.422Z,160973947542300
"""FINN @ TjsSi2aE2P"" shows a 9♣, 9♦.",2021-01-04T05:51:15.157Z,160973947515800
"-- ending hand #79 --",2021-01-04T05:51:14.444Z,160973947444502
"""FINN @ TjsSi2aE2P"" collected 540 from pot",2021-01-04T05:51:14.444Z,160973947444501
"Uncalled bet of 140 returned to ""FINN @ TjsSi2aE2P""",2021-01-04T05:51:14.444Z,160973947444500
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:51:13.636Z,160973947363700
"""FINN @ TjsSi2aE2P"" raises to 240",2021-01-04T05:51:04.561Z,160973946456200
"""SIMON @ V_qMu0YYL8"" raises to 100",2021-01-04T05:51:01.380Z,160973946138100
"""FINN @ TjsSi2aE2P"" bets 20",2021-01-04T05:50:49.391Z,160973944939200
"Turn: 10♦, 3♠, 7♥ [9♠]",2021-01-04T05:50:45.499Z,160973944550300
"""FINN @ TjsSi2aE2P"" calls 120",2021-01-04T05:50:44.693Z,160973944469300
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:50:43.717Z,160973944371800
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:50:42.511Z,160973944251200
"""SIMON @ V_qMu0YYL8"" raises to 120",2021-01-04T05:50:41.204Z,160973944120900
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:50:38.802Z,160973943880300
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-04T05:50:35.883Z,160973943588400
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:50:33.339Z,160973943334000
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:50:31.122Z,160973943112300
"Flop:  [10♦, 3♠, 7♥]",2021-01-04T05:50:26.678Z,160973942667900
"""LUKE @ e1gbfgFBn7"" checks",2021-01-04T05:50:25.868Z,160973942586900
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-04T05:50:22.367Z,160973942236800
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:50:21.528Z,160973942152900
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-04T05:50:19.106Z,160973941910600
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:50:18.282Z,160973941828300
"""LUKE @ e1gbfgFBn7"" posts a big blind of 20",2021-01-04T05:50:15.770Z,160973941577108
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-04T05:50:15.770Z,160973941577107
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (2440) | #2 ""FINN @ TjsSi2aE2P"" (1420) | #5 ""SANJAY @ vrF6WbyhIw"" (2110) | #7 ""SIMON @ V_qMu0YYL8"" (750) | #9 ""CONOR @ UA0JtktTD_"" (1380)",2021-01-04T05:50:15.770Z,160973941577101
"-- starting hand #79  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2021-01-04T05:50:15.770Z,160973941577100
"""SIMON @ V_qMu0YYL8"" shows a 4♥, 10♥.",2021-01-04T05:50:10.793Z,160973941079400
"""LUKE @ e1gbfgFBn7"" shows a 7♣, 2♣.",2021-01-04T05:50:09.913Z,160973940991400
"-- ending hand #78 --",2021-01-04T05:50:08.436Z,160973940843702
"""LUKE @ e1gbfgFBn7"" collected 60 from pot",2021-01-04T05:50:08.436Z,160973940843701
"Uncalled bet of 40 returned to ""LUKE @ e1gbfgFBn7""",2021-01-04T05:50:08.436Z,160973940843700
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:50:07.628Z,160973940762900
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:50:06.791Z,160973940679200
"""LUKE @ e1gbfgFBn7"" bets 40",2021-01-04T05:50:00.309Z,160973940031000
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:49:56.992Z,160973939699200
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:49:55.603Z,160973939560400
"Flop:  [J♣, K♣, A♦]",2021-01-04T05:49:52.105Z,160973939210600
"""CONOR @ UA0JtktTD_"" checks",2021-01-04T05:49:51.300Z,160973939130000
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:49:48.646Z,160973938864800
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:49:47.790Z,160973938779100
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:49:46.949Z,160973938695000
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:49:46.113Z,160973938611400
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-04T05:49:42.033Z,160973938203408
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-04T05:49:42.033Z,160973938203407
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (2400) | #2 ""FINN @ TjsSi2aE2P"" (1420) | #5 ""SANJAY @ vrF6WbyhIw"" (2110) | #7 ""SIMON @ V_qMu0YYL8"" (770) | #9 ""CONOR @ UA0JtktTD_"" (1400)",2021-01-04T05:49:42.033Z,160973938203401
"-- starting hand #78  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-04T05:49:42.033Z,160973938203400
"""SIMON @ V_qMu0YYL8"" shows a 10♥, K♠.",2021-01-04T05:49:38.660Z,160973937866100
"""CONOR @ UA0JtktTD_"" shows a 3♥, 7♦.",2021-01-04T05:49:38.043Z,160973937804400
"""FINN @ TjsSi2aE2P"" shows a J♦, 10♦.",2021-01-04T05:49:37.263Z,160973937726300
"""SANJAY @ vrF6WbyhIw"" shows a K♥, A♦.",2021-01-04T05:49:36.981Z,160973937698200
"-- ending hand #77 --",2021-01-04T05:49:36.319Z,160973937632002
"""SANJAY @ vrF6WbyhIw"" collected 300 from pot",2021-01-04T05:49:36.319Z,160973937632001
"Uncalled bet of 80 returned to ""SANJAY @ vrF6WbyhIw""",2021-01-04T05:49:36.319Z,160973937632000
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:49:35.504Z,160973937550500
"""SANJAY @ vrF6WbyhIw"" bets 80",2021-01-04T05:49:34.374Z,160973937437500
"River: 8♣, 3♦, 7♥, 4♥ [6♦]",2021-01-04T05:49:31.665Z,160973937167300
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:49:30.852Z,160973937085300
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:49:29.657Z,160973936965800
"Turn: 8♣, 3♦, 7♥ [4♥]",2021-01-04T05:49:28.059Z,160973936806100
"""FINN @ TjsSi2aE2P"" calls 60",2021-01-04T05:49:27.224Z,160973936723700
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:49:26.227Z,160973936622800
"""SANJAY @ vrF6WbyhIw"" bets 60",2021-01-04T05:49:23.931Z,160973936393200
"Flop:  [8♣, 3♦, 7♥]",2021-01-04T05:49:20.940Z,160973936094500
"""FINN @ TjsSi2aE2P"" calls 60",2021-01-04T05:49:20.128Z,160973936012900
"""SIMON @ V_qMu0YYL8"" calls 60",2021-01-04T05:49:19.280Z,160973935928100
"""SANJAY @ vrF6WbyhIw"" raises to 60",2021-01-04T05:49:14.448Z,160973935444900
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:49:07.995Z,160973934799600
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:49:06.781Z,160973934678200
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:49:05.423Z,160973934542400
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-04T05:48:56.723Z,160973933672408
"""SANJAY @ vrF6WbyhIw"" posts a small blind of 10",2021-01-04T05:48:56.723Z,160973933672407
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (2400) | #2 ""FINN @ TjsSi2aE2P"" (1540) | #5 ""SANJAY @ vrF6WbyhIw"" (1930) | #7 ""SIMON @ V_qMu0YYL8"" (830) | #9 ""CONOR @ UA0JtktTD_"" (1400)",2021-01-04T05:48:56.723Z,160973933672401
"-- starting hand #77  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-04T05:48:56.723Z,160973933672400
"""CONOR @ UA0JtktTD_"" shows a 9♠, 8♠.",2021-01-04T05:48:53.755Z,160973933375600
"""LUKE @ e1gbfgFBn7"" shows a 10♣, 9♦.",2021-01-04T05:48:53.077Z,160973933307700
"""SIMON @ V_qMu0YYL8"" shows a A♥, Q♣.",2021-01-04T05:48:52.016Z,160973933201700
"""SANJAY @ vrF6WbyhIw"" shows a J♦, 3♦.",2021-01-04T05:48:51.127Z,160973933112800
"-- ending hand #76 --",2021-01-04T05:48:51.008Z,160973933101202
"""SIMON @ V_qMu0YYL8"" collected 220 from pot",2021-01-04T05:48:51.008Z,160973933101201
"Uncalled bet of 100 returned to ""SIMON @ V_qMu0YYL8""",2021-01-04T05:48:51.008Z,160973933101200
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:48:50.184Z,160973933018500
"""SIMON @ V_qMu0YYL8"" bets 100",2021-01-04T05:48:45.991Z,160973932599200
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:48:40.086Z,160973932008700
"River: J♥, 8♥, A♦, K♠ [5♠]",2021-01-04T05:48:36.135Z,160973931613900
"""SIMON @ V_qMu0YYL8"" checks",2021-01-04T05:48:35.324Z,160973931532500
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:48:33.490Z,160973931349300
"Turn: J♥, 8♥, A♦ [K♠]",2021-01-04T05:48:30.935Z,160973931093700
"""FINN @ TjsSi2aE2P"" folds",2021-01-04T05:48:30.127Z,160973931012800
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:48:29.296Z,160973930929700
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:48:28.432Z,160973930843500
"""SIMON @ V_qMu0YYL8"" calls 60",2021-01-04T05:48:27.580Z,160973930758100
"""SANJAY @ vrF6WbyhIw"" bets 60",2021-01-04T05:48:25.758Z,160973930575900
"""FINN @ TjsSi2aE2P"" checks",2021-01-04T05:48:22.212Z,160973930221300
"Flop:  [J♥, 8♥, A♦]",2021-01-04T05:48:19.186Z,160973929918800
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-04T05:48:18.376Z,160973929837700
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-04T05:48:17.533Z,160973929753400
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-04T05:48:14.969Z,160973929496900
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-04T05:48:12.260Z,160973929226100
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:48:10.581Z,160973929058100
"""SANJAY @ vrF6WbyhIw"" posts a big blind of 20",2021-01-04T05:48:07.647Z,160973928764808
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-04T05:48:07.647Z,160973928764807
"Player stacks: #1 ""LUKE @ e1gbfgFBn7"" (2420) | #2 ""FINN @ TjsSi2aE2P"" (1560) | #5 ""SANJAY @ vrF6WbyhIw"" (2010) | #7 ""SIMON @ V_qMu0YYL8"" (690) | #9 ""CONOR @ UA0JtktTD_"" (1420)",2021-01-04T05:48:07.647Z,160973928764801
"-- starting hand #76  (No Limit Texas Hold'em) (dealer: ""LUKE @ e1gbfgFBn7"") --",2021-01-04T05:48:07.647Z,160973928764800
"""CONOR @ UA0JtktTD_"" shows a 6♥, 5♣.",2021-01-04T05:48:02.109Z,160973928210900
"""SANJAY @ vrF6WbyhIw"" shows a Q♦, 7♠.",2021-01-04T05:48:01.421Z,160973928142100
"""FINN @ TjsSi2aE2P"" shows a 4♠, K♦.",2021-01-04T05:48:00.547Z,160973928054800
"-- ending hand #75 --",2021-01-04T05:47:59.636Z,160973927964202
"""FINN @ TjsSi2aE2P"" collected 210 from pot",2021-01-04T05:47:59.636Z,160973927964201
"Uncalled bet of 120 returned to ""FINN @ TjsSi2aE2P""",2021-01-04T05:47:59.636Z,160973927964200
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-04T05:47:58.821Z,160973927882200
"""FINN @ TjsSi2aE2P"" bets 120",2021-01-04T05:47:57.789Z,160973927778900
"Flop:  [A♠, 5♠, 5♦]",2021-01-04T05:47:52.771Z,160973927277200
"""CONOR @ UA0JtktTD_"" folds",2021-01-04T05:47:51.947Z,160973927194900
"""SIMON @ V_qMu0YYL8"" folds",2021-01-04T05:47:45.333Z,160973926533400
"""SANJAY @ vrF6WbyhIw"" calls 80",2021-01-04T05:47:42.525Z,160973926252600
"""FINN @ TjsSi2aE2P"" raises to 80",2021-01-04T05:47:40.554Z,160973926055500
"""LUKE @ e1gbfgFBn7"" folds",2021-01-04T05:47:34.728Z,160973925472900
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-04T05:47:33.874Z,160973925387500
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-04T05:47:30.288Z,160973925028900
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-04T05:47:27.318Z,160973924731800
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-04T05:47:25.529Z,160973924553008
"""LUKE @ e1gbfgFBn7"" posts a small blind of 10",2021-01-04T05:47:25.529Z,160973924553007
