entry,at,order
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:36:31.328Z,160931019132900
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:36:21.361Z,160931018136200
"Flop:  [Q♣, A♠, 2♥]",2020-12-30T06:36:17.058Z,160931017706100
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:36:16.251Z,160931017625200
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:36:15.412Z,160931017541200
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:36:14.567Z,160931017456800
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:36:12.030Z,160931017203100
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2020-12-30T06:36:09.755Z,160931016975607
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2020-12-30T06:36:09.755Z,160931016975606
"Your hand is 4♦, K♠",2020-12-30T06:36:09.755Z,160931016975603
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (490) | #4 ""SIMON @ V_qMu0YYL8"" (340) | #8 ""SANJAY @ 8EUsXZTe0y"" (2910) | #10 ""LUKE @ e1gbfgFBn7"" (1260)",2020-12-30T06:36:09.755Z,160931016975601
"-- starting hand #18  (No Limit Texas Hold'em) (dealer: ""LUKE @ e1gbfgFBn7"") --",2020-12-30T06:36:09.755Z,160931016975600
"""CONOR @ UA0JtktTD_"" shows a 2♦, A♦.",2020-12-30T06:36:07.698Z,160931016769800
"""LUKE @ e1gbfgFBn7"" shows a 7♠, 6♠.",2020-12-30T06:36:06.494Z,160931016649600
"""SIMON @ V_qMu0YYL8"" shows a K♠, Q♣.",2020-12-30T06:36:05.254Z,160931016525500
"-- ending hand #17 --",2020-12-30T06:36:04.716Z,160931016471702
"""LUKE @ e1gbfgFBn7"" collected 60 from pot",2020-12-30T06:36:04.716Z,160931016471701
"Uncalled bet of 80 returned to ""LUKE @ e1gbfgFBn7""",2020-12-30T06:36:04.716Z,160931016471700
"""SIMON @ V_qMu0YYL8"" folds",2020-12-30T06:36:03.884Z,160931016388500
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:36:03.045Z,160931016304700
"""LUKE @ e1gbfgFBn7"" bets 80",2020-12-30T06:35:58.843Z,160931015884400
"River: 7♣, 3♥, 9♦, 5♦ [8♥]",2020-12-30T06:35:50.835Z,160931015084800
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:35:50.028Z,160931015002900
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:35:49.198Z,160931014919900
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:35:47.786Z,160931014778700
"Turn: 7♣, 3♥, 9♦ [5♦]",2020-12-30T06:35:37.602Z,160931013760400
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:35:36.791Z,160931013679200
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:35:35.962Z,160931013596300
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:35:31.274Z,160931013127500
"Flop:  [7♣, 3♥, 9♦]",2020-12-30T06:35:24.101Z,160931012410200
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:35:23.296Z,160931012329700
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:35:18.791Z,160931011879200
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:35:16.475Z,160931011647600
"""SIMON @ V_qMu0YYL8"" calls 20",2020-12-30T06:35:13.303Z,160931011330400
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2020-12-30T06:35:07.630Z,160931010763107
"""LUKE @ e1gbfgFBn7"" posts a small blind of 10",2020-12-30T06:35:07.630Z,160931010763106
"Your hand is K♠, Q♣",2020-12-30T06:35:07.630Z,160931010763103
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (510) | #4 ""SIMON @ V_qMu0YYL8"" (360) | #8 ""SANJAY @ 8EUsXZTe0y"" (2910) | #10 ""LUKE @ e1gbfgFBn7"" (1220)",2020-12-30T06:35:07.630Z,160931010763101
"-- starting hand #17  (No Limit Texas Hold'em) (dealer: ""SANJAY @ 8EUsXZTe0y"") --",2020-12-30T06:35:07.630Z,160931010763100
"""LUKE @ e1gbfgFBn7"" shows a J♦, Q♣.",2020-12-30T06:35:05.654Z,160931010565500
"""SIMON @ V_qMu0YYL8"" shows a 8♦, J♠.",2020-12-30T06:35:04.404Z,160931010440500
"-- ending hand #16 --",2020-12-30T06:35:03.322Z,160931010332402
"""LUKE @ e1gbfgFBn7"" collected 520 from pot",2020-12-30T06:35:03.322Z,160931010332401
"Uncalled bet of 300 returned to ""LUKE @ e1gbfgFBn7""",2020-12-30T06:35:03.322Z,160931010332400
"""SIMON @ V_qMu0YYL8"" folds",2020-12-30T06:35:02.514Z,160931010251500
"""LUKE @ e1gbfgFBn7"" bets 300",2020-12-30T06:35:00.402Z,160931010040200
"River: 9♣, 2♥, J♥, 6♥ [Q♠]",2020-12-30T06:34:53.327Z,160931009332900
"""LUKE @ e1gbfgFBn7"" calls 100",2020-12-30T06:34:52.518Z,160931009252000
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:34:49.823Z,160931008982400
"""SIMON @ V_qMu0YYL8"" raises to 100",2020-12-30T06:34:46.653Z,160931008665400
"""LUKE @ e1gbfgFBn7"" bets 20",2020-12-30T06:34:42.208Z,160931008220900
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:34:39.022Z,160931007902300
"Turn: 9♣, 2♥, J♥ [6♥]",2020-12-30T06:34:36.068Z,160931007607000
"""SANJAY @ 8EUsXZTe0y"" calls 80",2020-12-30T06:34:35.258Z,160931007525900
"""SIMON @ V_qMu0YYL8"" calls 80",2020-12-30T06:34:33.187Z,160931007318800
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:34:32.250Z,160931007225100
"""LUKE @ e1gbfgFBn7"" raises to 80",2020-12-30T06:34:30.060Z,160931007006100
"""SANJAY @ 8EUsXZTe0y"" bets 40",2020-12-30T06:34:21.666Z,160931006166700
"Flop:  [9♣, 2♥, J♥]",2020-12-30T06:34:11.051Z,160931005105300
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:34:10.245Z,160931005024600
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:34:03.619Z,160931004362000
"""SIMON @ V_qMu0YYL8"" calls 20",2020-12-30T06:34:02.713Z,160931004271700
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:33:58.880Z,160931003888100
"""LUKE @ e1gbfgFBn7"" posts a big blind of 20",2020-12-30T06:33:52.121Z,160931003212207
"""SANJAY @ 8EUsXZTe0y"" posts a small blind of 10",2020-12-30T06:33:52.121Z,160931003212206
"Your hand is 8♦, J♠",2020-12-30T06:33:52.121Z,160931003212203
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (530) | #4 ""SIMON @ V_qMu0YYL8"" (560) | #8 ""SANJAY @ 8EUsXZTe0y"" (3010) | #10 ""LUKE @ e1gbfgFBn7"" (900)",2020-12-30T06:33:52.121Z,160931003212201
"-- starting hand #16  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2020-12-30T06:33:52.121Z,160931003212200
"Undealt cards: A♠, 4♥, K♣, 8♦ [2♣]",2020-12-30T06:33:50.168Z,160931003016800
"""SIMON @ V_qMu0YYL8"" shows a 10♦, K♦.",2020-12-30T06:33:46.984Z,160931002698400
"-- ending hand #15 --",2020-12-30T06:33:45.476Z,160931002547702
"""SIMON @ V_qMu0YYL8"" collected 200 from pot",2020-12-30T06:33:45.476Z,160931002547701
"Uncalled bet of 100 returned to ""SIMON @ V_qMu0YYL8""",2020-12-30T06:33:45.476Z,160931002547700
"""LUKE @ e1gbfgFBn7"" folds",2020-12-30T06:33:44.671Z,160931002467200
"""SIMON @ V_qMu0YYL8"" bets 100",2020-12-30T06:33:38.381Z,160931001838200
"Turn: A♠, 4♥, K♣ [8♦]",2020-12-30T06:33:33.964Z,160931001396600
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:33:33.149Z,160931001315000
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:33:30.608Z,160931001060900
"Flop:  [A♠, 4♥, K♣]",2020-12-30T06:33:26.604Z,160931000660500
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:33:25.785Z,160931000578600
"""LUKE @ e1gbfgFBn7"" calls 80",2020-12-30T06:33:19.646Z,160930999964700
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:33:17.231Z,160930999723200
"""SIMON @ V_qMu0YYL8"" raises to 80",2020-12-30T06:33:15.666Z,160930999566600
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:33:11.674Z,160930999167900
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:33:08.502Z,160930998850300
"""SANJAY @ 8EUsXZTe0y"" posts a big blind of 20",2020-12-30T06:33:01.168Z,160930998117207
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2020-12-30T06:33:01.168Z,160930998117206
"Your hand is 10♦, K♦",2020-12-30T06:33:01.168Z,160930998117203
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (550) | #4 ""SIMON @ V_qMu0YYL8"" (440) | #8 ""SANJAY @ 8EUsXZTe0y"" (3030) | #10 ""LUKE @ e1gbfgFBn7"" (980)",2020-12-30T06:33:01.168Z,160930998117201
"-- starting hand #15  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2020-12-30T06:33:01.168Z,160930998117200
"""SIMON @ V_qMu0YYL8"" shows a 5♥, Q♥.",2020-12-30T06:32:58.040Z,160930997804100
"""SANJAY @ 8EUsXZTe0y"" shows a 5♣, 4♣.",2020-12-30T06:32:58.033Z,160930997803400
"-- ending hand #14 --",2020-12-30T06:32:56.828Z,160930997682902
"""SANJAY @ 8EUsXZTe0y"" collected 200 from pot",2020-12-30T06:32:56.828Z,160930997682901
"Uncalled bet of 100 returned to ""SANJAY @ 8EUsXZTe0y""",2020-12-30T06:32:56.828Z,160930997682900
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:32:56.022Z,160930997602300
"""SANJAY @ 8EUsXZTe0y"" bets 100",2020-12-30T06:32:54.899Z,160930997490000
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:32:49.748Z,160930996974900
"River: 3♦, 2♣, 8♣, 2♥ [5♠]",2020-12-30T06:32:43.913Z,160930996391600
"""SANJAY @ 8EUsXZTe0y"" calls 50",2020-12-30T06:32:43.100Z,160930996310100
"""CONOR @ UA0JtktTD_"" bets 50",2020-12-30T06:32:41.884Z,160930996188500
"Turn: 3♦, 2♣, 8♣ [2♥]",2020-12-30T06:32:33.444Z,160930995344500
"""SIMON @ V_qMu0YYL8"" folds",2020-12-30T06:32:32.638Z,160930995263800
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:32:31.135Z,160930995113600
"""SANJAY @ 8EUsXZTe0y"" bets 20",2020-12-30T06:32:25.565Z,160930994556600
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:32:19.722Z,160930993972300
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:32:18.861Z,160930993886200
"Flop:  [3♦, 2♣, 8♣]",2020-12-30T06:32:08.611Z,160930992861200
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:32:07.804Z,160930992780500
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:32:06.122Z,160930992612300
"""LUKE @ e1gbfgFBn7"" folds",2020-12-30T06:32:05.278Z,160930992528200
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:31:58.167Z,160930991816700
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2020-12-30T06:31:43.626Z,160930990362707
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2020-12-30T06:31:43.626Z,160930990362706
"Your hand is 5♥, Q♥",2020-12-30T06:31:43.626Z,160930990362703
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (640) | #4 ""SIMON @ V_qMu0YYL8"" (460) | #8 ""SANJAY @ 8EUsXZTe0y"" (2920) | #10 ""LUKE @ e1gbfgFBn7"" (980)",2020-12-30T06:31:43.626Z,160930990362701
"-- starting hand #14  (No Limit Texas Hold'em) (dealer: ""LUKE @ e1gbfgFBn7"") --",2020-12-30T06:31:43.626Z,160930990362700
"-- ending hand #13 --",2020-12-30T06:31:37.593Z,160930989759802
"""SANJAY @ 8EUsXZTe0y"" collected 640 from pot with Full House (combination: 5♣, 5♠, 5♥, 10♠, 10♥)",2020-12-30T06:31:37.593Z,160930989759801
"""SANJAY @ 8EUsXZTe0y"" shows a 8♣, 5♣, 10♠, 9♣.",2020-12-30T06:31:37.593Z,160930989759800
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:31:36.786Z,160930989678600
"""LUKE @ e1gbfgFBn7"" calls 160",2020-12-30T06:31:35.144Z,160930989514400
"""SANJAY @ 8EUsXZTe0y"" bets 160",2020-12-30T06:31:33.057Z,160930989305800
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:31:25.303Z,160930988530400
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:31:16.011Z,160930987601100
"River: 10♥, 5♠, 6♣, 5♥ [K♣]",2020-12-30T06:31:09.836Z,160930986984300
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:31:09.027Z,160930986902800
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:31:07.379Z,160930986738000
"""CONOR @ UA0JtktTD_"" bets 20",2020-12-30T06:31:05.744Z,160930986574900
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:31:01.485Z,160930986150000
"Turn: 10♥, 5♠, 6♣ [5♥]",2020-12-30T06:30:56.600Z,160930985660600
"""CONOR @ UA0JtktTD_"" calls 60",2020-12-30T06:30:55.779Z,160930985578000
"""LUKE @ e1gbfgFBn7"" calls 60",2020-12-30T06:30:53.751Z,160930985375200
"""SANJAY @ 8EUsXZTe0y"" raises to 60",2020-12-30T06:30:51.617Z,160930985161900
"""SIMON @ V_qMu0YYL8"" folds",2020-12-30T06:30:47.296Z,160930984729700
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:30:31.862Z,160930983186300
"""LUKE @ e1gbfgFBn7"" bets 20",2020-12-30T06:30:28.907Z,160930982891100
"Flop:  [10♥, 5♠, 6♣]",2020-12-30T06:30:17.986Z,160930981798700
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:30:17.180Z,160930981718100
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:30:16.333Z,160930981633400
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:30:14.513Z,160930981451500
"""SIMON @ V_qMu0YYL8"" calls 20",2020-12-30T06:30:12.093Z,160930981209500
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2020-12-30T06:30:06.822Z,160930980682307
"""LUKE @ e1gbfgFBn7"" posts a small blind of 10",2020-12-30T06:30:06.822Z,160930980682306
"Your hand is 4♦, J♥, 5♦, 4♠",2020-12-30T06:30:06.822Z,160930980682303
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (740) | #4 ""SIMON @ V_qMu0YYL8"" (480) | #8 ""SANJAY @ 8EUsXZTe0y"" (2540) | #10 ""LUKE @ e1gbfgFBn7"" (1240)",2020-12-30T06:30:06.822Z,160930980682301
"-- starting hand #13  (Pot Limit Omaha Hi) (dealer: ""SANJAY @ 8EUsXZTe0y"") --",2020-12-30T06:30:06.822Z,160930980682300
"-- ending hand #12 --",2020-12-30T06:30:00.796Z,160930980080102
"""LUKE @ e1gbfgFBn7"" collected 740 from pot with Full House (combination: 9♠, 9♦, 9♣, 3♠, 3♦)",2020-12-30T06:30:00.796Z,160930980080101
"""LUKE @ e1gbfgFBn7"" shows a 3♠, 6♣, 9♠, 2♣.",2020-12-30T06:30:00.796Z,160930980080100
"""SIMON @ V_qMu0YYL8"" calls 140",2020-12-30T06:29:59.990Z,160930979999100
"""LUKE @ e1gbfgFBn7"" bets 140",2020-12-30T06:29:39.157Z,160930977915800
"River: 4♠, 9♦, 4♥, 3♦ [9♣]",2020-12-30T06:29:32.546Z,160930977255600
"""LUKE @ e1gbfgFBn7"" calls 160",2020-12-30T06:29:31.738Z,160930977173900
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:29:30.273Z,160930977027400
"""SIMON @ V_qMu0YYL8"" raises to 160",2020-12-30T06:29:27.607Z,160930976760800
"""LUKE @ e1gbfgFBn7"" bets 60",2020-12-30T06:29:23.795Z,160930976379600
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:29:19.448Z,160930975944900
"Turn: 4♠, 9♦, 4♥ [3♦]",2020-12-30T06:29:13.971Z,160930975397400
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:29:13.162Z,160930975316300
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:29:07.299Z,160930974730000
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:29:01.221Z,160930974122200
"""SIMON @ V_qMu0YYL8"" bets 20",2020-12-30T06:28:59.910Z,160930973991000
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:28:53.656Z,160930973365700
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:28:52.817Z,160930973281900
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:28:50.239Z,160930973024000
"Flop:  [4♠, 9♦, 4♥]",2020-12-30T06:28:41.219Z,160930972122100
"""LUKE @ e1gbfgFBn7"" checks",2020-12-30T06:28:40.405Z,160930972040900
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:28:34.077Z,160930971407800
"""SIMON @ V_qMu0YYL8"" calls 20",2020-12-30T06:28:33.253Z,160930971325400
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:28:31.384Z,160930971138500
"""LUKE @ e1gbfgFBn7"" posts a big blind of 20",2020-12-30T06:28:21.341Z,160930970134207
"""SANJAY @ 8EUsXZTe0y"" posts a small blind of 10",2020-12-30T06:28:21.341Z,160930970134206
"Your hand is 4♦, 2♠, 7♦, 5♠",2020-12-30T06:28:21.341Z,160930970134203
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (760) | #4 ""SIMON @ V_qMu0YYL8"" (820) | #8 ""SANJAY @ 8EUsXZTe0y"" (2580) | #10 ""LUKE @ e1gbfgFBn7"" (840)",2020-12-30T06:28:21.341Z,160930970134201
"-- starting hand #12  (Pot Limit Omaha Hi) (dealer: ""SIMON @ V_qMu0YYL8"") --",2020-12-30T06:28:21.341Z,160930970134200
"-- ending hand #11 --",2020-12-30T06:28:18.416Z,160930969841702
"""LUKE @ e1gbfgFBn7"" collected 500 from pot",2020-12-30T06:28:18.416Z,160930969841701
"Uncalled bet of 189 returned to ""LUKE @ e1gbfgFBn7""",2020-12-30T06:28:18.416Z,160930969841700
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:28:17.605Z,160930969760600
"""SIMON @ V_qMu0YYL8"" folds",2020-12-30T06:28:14.935Z,160930969493500
"""LUKE @ e1gbfgFBn7"" bets 189",2020-12-30T06:28:14.077Z,160930969407800
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:27:55.874Z,160930967587400
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:27:53.043Z,160930967304400
"River: Q♠, K♠, 4♣, 6♥ [2♣]",2020-12-30T06:27:48.365Z,160930966837100
"""SANJAY @ 8EUsXZTe0y"" calls 100",2020-12-30T06:27:47.534Z,160930966754400
"""SIMON @ V_qMu0YYL8"" calls 100",2020-12-30T06:27:45.986Z,160930966598700
"""LUKE @ e1gbfgFBn7"" raises to 100",2020-12-30T06:27:33.200Z,160930965320100
"""SANJAY @ 8EUsXZTe0y"" calls 40",2020-12-30T06:27:29.676Z,160930964967700
"""SIMON @ V_qMu0YYL8"" bets 40",2020-12-30T06:27:20.999Z,160930964100000
"Turn: Q♠, K♠, 4♣ [6♥]",2020-12-30T06:27:14.955Z,160930963496000
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:27:14.149Z,160930963415000
"""LUKE @ e1gbfgFBn7"" calls 40",2020-12-30T06:27:13.304Z,160930963330500
"""SANJAY @ 8EUsXZTe0y"" calls 40",2020-12-30T06:27:10.454Z,160930963045500
"""SIMON @ V_qMu0YYL8"" bets 40",2020-12-30T06:27:08.547Z,160930962854800
"Flop:  [Q♠, K♠, 4♣]",2020-12-30T06:26:55.829Z,160930961583400
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:26:54.975Z,160930961497600
"""SIMON @ V_qMu0YYL8"" calls 20",2020-12-30T06:26:54.129Z,160930961413400
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:26:52.234Z,160930961223500
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:26:47.081Z,160930960708200
"""SANJAY @ 8EUsXZTe0y"" posts a big blind of 20",2020-12-30T06:26:31.567Z,160930959156907
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2020-12-30T06:26:31.567Z,160930959156906
"Your hand is 8♦, J♠, 9♣, Q♦",2020-12-30T06:26:31.567Z,160930959156903
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (780) | #4 ""SIMON @ V_qMu0YYL8"" (980) | #8 ""SANJAY @ 8EUsXZTe0y"" (2740) | #10 ""LUKE @ e1gbfgFBn7"" (500)",2020-12-30T06:26:31.567Z,160930959156901
"-- starting hand #11  (Pot Limit Omaha Hi) (dealer: ""CONOR @ UA0JtktTD_"") --",2020-12-30T06:26:31.567Z,160930959156900
"Undealt cards: Q♠, 10♠, 8♦ [10♦, 7♦]",2020-12-30T06:26:28.046Z,160930958805500
"-- ending hand #10 --",2020-12-30T06:26:25.645Z,160930958564602
"""LUKE @ e1gbfgFBn7"" collected 60 from pot",2020-12-30T06:26:25.645Z,160930958564601
"Uncalled bet of 60 returned to ""LUKE @ e1gbfgFBn7""",2020-12-30T06:26:25.645Z,160930958564600
"""SIMON @ V_qMu0YYL8"" folds",2020-12-30T06:26:24.838Z,160930958483900
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:26:19.083Z,160930957908300
"""LUKE @ e1gbfgFBn7"" bets 60",2020-12-30T06:26:03.477Z,160930956347800
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:25:45.528Z,160930954552900
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:25:41.541Z,160930954154500
"Flop:  [Q♠, 10♠, 8♦]",2020-12-30T06:25:30.349Z,160930953035100
"""SIMON @ V_qMu0YYL8"" checks",2020-12-30T06:25:29.513Z,160930952951700
"""CONOR @ UA0JtktTD_"" calls 20",2020-12-30T06:25:28.630Z,160930952863100
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:25:27.787Z,160930952778800
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:25:12.482Z,160930951248300
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2020-12-30T06:24:52.471Z,160930949248008
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2020-12-30T06:24:52.471Z,160930949248007
"Your hand is 7♣, K♣, 4♥, 6♣",2020-12-30T06:24:52.471Z,160930949248004
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (800) | #4 ""SIMON @ V_qMu0YYL8"" (1000) | #8 ""SANJAY @ 8EUsXZTe0y"" (2740) | #10 ""LUKE @ e1gbfgFBn7"" (460)",2020-12-30T06:24:52.471Z,160930949248002
"-- starting hand #10  (Pot Limit Omaha Hi) (dealer: ""LUKE @ e1gbfgFBn7"") --",2020-12-30T06:24:52.471Z,160930949248001
"The player ""SIMON @ V_qMu0YYL8"" joined the game with a stack of 1000.",2020-12-30T06:24:52.471Z,160930949248000
"-- ending hand #9 --",2020-12-30T06:24:49.561Z,160930948956102
"""LUKE @ e1gbfgFBn7"" collected 60 from pot",2020-12-30T06:24:49.561Z,160930948956101
"Uncalled bet of 60 returned to ""LUKE @ e1gbfgFBn7""",2020-12-30T06:24:49.561Z,160930948956100
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:24:48.753Z,160930948875400
"""CONOR @ UA0JtktTD_"" folds",2020-12-30T06:24:47.929Z,160930948792900
"The admin approved the player ""SIMON @ V_qMu0YYL8"" participation with a stack of 1000.",2020-12-30T06:24:43.154Z,160930948315601
"The player ""SIMON @ V_qMu0YYL8"" requested a seat.",2020-12-30T06:24:43.154Z,160930948315600
"""LUKE @ e1gbfgFBn7"" bets 60",2020-12-30T06:24:40.757Z,160930948075800
"Flop:  [2♣, Q♦, 8♣]",2020-12-30T06:24:28.836Z,160930946883800
"""CONOR @ UA0JtktTD_"" checks",2020-12-30T06:24:28.031Z,160930946803200
"""LUKE @ e1gbfgFBn7"" calls 20",2020-12-30T06:24:19.898Z,160930945989900
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:24:18.101Z,160930945810200
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2020-12-30T06:24:15.252Z,160930945525807
"""LUKE @ e1gbfgFBn7"" posts a small blind of 10",2020-12-30T06:24:15.252Z,160930945525806
"Player stacks: #3 ""CONOR @ UA0JtktTD_"" (820) | #8 ""SANJAY @ 8EUsXZTe0y"" (2760) | #10 ""LUKE @ e1gbfgFBn7"" (420)",2020-12-30T06:24:15.252Z,160930945525802
"-- starting hand #9  (Pot Limit Omaha Hi) (dealer: ""SANJAY @ 8EUsXZTe0y"") --",2020-12-30T06:24:15.252Z,160930945525801
"The player ""SIMON @ V_qMu0YYL8"" quits the game with a stack of 0.",2020-12-30T06:24:15.252Z,160930945525800
"-- ending hand #8 --",2020-12-30T06:24:09.217Z,160930944922305
"""SIMON @ V_qMu0YYL8"" shows a J♠, K♣, 6♠, A♦.",2020-12-30T06:24:09.217Z,160930944922304
"""CONOR @ UA0JtktTD_"" collected 280 from pot with Straight (combination: 10♣, 9♠, 8♣, 7♥, 6♥)",2020-12-30T06:24:09.217Z,160930944922303
"""CONOR @ UA0JtktTD_"" collected 260 from pot with Straight (combination: 10♣, 9♠, 8♣, 7♥, 6♥)",2020-12-30T06:24:09.217Z,160930944922302
"""CONOR @ UA0JtktTD_"" shows a 8♣, A♥, J♣, 10♣.",2020-12-30T06:24:09.217Z,160930944922301
"Uncalled bet of 200 returned to ""CONOR @ UA0JtktTD_""",2020-12-30T06:24:09.217Z,160930944922300
"""SANJAY @ 8EUsXZTe0y"" folds",2020-12-30T06:24:08.403Z,160930944840700
"""CONOR @ UA0JtktTD_"" bets 200",2020-12-30T06:24:02.108Z,160930944211200
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:23:54.398Z,160930943439800
"River: 9♠, 7♥, 4♦, 2♥ [6♥]",2020-12-30T06:23:49.820Z,160930942983100
"""CONOR @ UA0JtktTD_"" calls 60",2020-12-30T06:23:49.003Z,160930942900500
"""SANJAY @ 8EUsXZTe0y"" bets 60",2020-12-30T06:23:46.690Z,160930942669100
"Turn: 9♠, 7♥, 4♦ [2♥]",2020-12-30T06:23:36.740Z,160930941674200
"""SANJAY @ 8EUsXZTe0y"" calls 20",2020-12-30T06:23:35.934Z,160930941593500
"""CONOR @ UA0JtktTD_"" bets 20",2020-12-30T06:23:34.087Z,160930941408800
"""SANJAY @ 8EUsXZTe0y"" checks",2020-12-30T06:23:28.827Z,160930940882800
"Flop:  [9♠, 7♥, 4♦]",2020-12-30T06:23:26.670Z,160930940667200
"""CONOR @ UA0JtktTD_"" calls 140",2020-12-30T06:23:25.861Z,160930940586200
