entry,at,order
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-08T04:25:03.830Z,161007990383109
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-08T04:25:03.830Z,161007990383108
"Player stacks: #1 ""FINN @ TjsSi2aE2P"" (950) | #2 ""CONOR @ UA0JtktTD_"" (890) | #4 ""LUKE @ e1gbfgFBn7"" (1000) | #5 ""SIMON @ V_qMu0YYL8"" (840) | #7 ""AJ @ DU8X52JYCl"" (8030) | #9 ""SANJAY @ vrF6WbyhIw"" (1310)",2021-01-08T04:25:03.830Z,161007990383101
"-- starting hand #51  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-08T04:25:03.830Z,161007990383100
"""LUKE @ e1gbfgFBn7"" shows a 10♠, 3♣.",2021-01-08T04:25:00.103Z,161007990010400
"""SIMON @ V_qMu0YYL8"" shows a 9♠, Q♦.",2021-01-08T04:24:59.369Z,161007989937000
"""AJ @ DU8X52JYCl"" shows a 3♥, 7♠.",2021-01-08T04:24:59.193Z,161007989919400
"""CONOR @ UA0JtktTD_"" shows a A♥, A♠.",2021-01-08T04:24:58.170Z,161007989817000
"""FINN @ TjsSi2aE2P"" shows a 8♦, 6♦.",2021-01-08T04:24:57.874Z,161007989787500
"-- ending hand #50 --",2021-01-08T04:24:57.384Z,161007989738502
"""CONOR @ UA0JtktTD_"" collected 370 from pot",2021-01-08T04:24:57.384Z,161007989738501
"Uncalled bet of 140 returned to ""CONOR @ UA0JtktTD_""",2021-01-08T04:24:57.384Z,161007989738500
"""FINN @ TjsSi2aE2P"" folds",2021-01-08T04:24:56.576Z,161007989657700
"""CONOR @ UA0JtktTD_"" raises to 200",2021-01-08T04:24:55.401Z,161007989540200
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-08T04:24:52.462Z,161007989246300
"River: 8♠, J♠, 9♦, K♣ [5♣]",2021-01-08T04:24:50.328Z,161007989033200
"""CONOR @ UA0JtktTD_"" checks",2021-01-08T04:24:49.521Z,161007988952200
"""FINN @ TjsSi2aE2P"" checks",2021-01-08T04:24:48.018Z,161007988801900
"Turn: 8♠, J♠, 9♦ [K♣]",2021-01-08T04:24:46.351Z,161007988635600
"""FINN @ TjsSi2aE2P"" calls 40",2021-01-08T04:24:45.545Z,161007988554600
"""CONOR @ UA0JtktTD_"" bets 40",2021-01-08T04:24:43.125Z,161007988312500
"""FINN @ TjsSi2aE2P"" checks",2021-01-08T04:24:39.082Z,161007987908300
"Flop:  [8♠, J♠, 9♦]",2021-01-08T04:24:35.756Z,161007987575700
"""FINN @ TjsSi2aE2P"" calls 80",2021-01-08T04:24:34.949Z,161007987495000
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-08T04:24:32.683Z,161007987268400
"""AJ @ DU8X52JYCl"" folds",2021-01-08T04:24:31.849Z,161007987184900
"""SIMON @ V_qMu0YYL8"" folds",2021-01-08T04:24:27.684Z,161007986768500
"""LUKE @ e1gbfgFBn7"" folds",2021-01-08T04:24:23.751Z,161007986375200
"""CONOR @ UA0JtktTD_"" raises to 80",2021-01-08T04:24:22.903Z,161007986290400
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-08T04:24:17.901Z,161007985790610
"""SANJAY @ vrF6WbyhIw"" posts a small blind of 10",2021-01-08T04:24:17.901Z,161007985790609
"Player stacks: #1 ""FINN @ TjsSi2aE2P"" (1130) | #2 ""CONOR @ UA0JtktTD_"" (700) | #4 ""LUKE @ e1gbfgFBn7"" (1000) | #5 ""SIMON @ V_qMu0YYL8"" (840) | #7 ""AJ @ DU8X52JYCl"" (8030) | #9 ""SANJAY @ vrF6WbyhIw"" (1320)",2021-01-08T04:24:17.901Z,161007985790502
"-- starting hand #50  (No Limit Texas Hold'em) (dealer: ""AJ @ DU8X52JYCl"") --",2021-01-08T04:24:17.901Z,161007985790501
"The player ""LUKE @ e1gbfgFBn7"" joined the game with a stack of 1000.",2021-01-08T04:24:17.901Z,161007985790500
"""AJ @ DU8X52JYCl"" shows a 6♠, Q♦.",2021-01-08T04:24:13.527Z,161007985352800
"""SIMON @ V_qMu0YYL8"" shows a 10♥, J♣.",2021-01-08T04:24:11.618Z,161007985161900
"""SANJAY @ vrF6WbyhIw"" shows a K♥, A♣.",2021-01-08T04:24:11.173Z,161007985117400
"-- ending hand #49 --",2021-01-08T04:24:09.853Z,161007984985402
"""SANJAY @ vrF6WbyhIw"" collected 340 from pot",2021-01-08T04:24:09.853Z,161007984985401
"Uncalled bet of 100 returned to ""SANJAY @ vrF6WbyhIw""",2021-01-08T04:24:09.853Z,161007984985400
"""AJ @ DU8X52JYCl"" folds",2021-01-08T04:24:09.038Z,161007984903900
"""SANJAY @ vrF6WbyhIw"" bets 100",2021-01-08T04:24:08.181Z,161007984818200
"""AJ @ DU8X52JYCl"" checks",2021-01-08T04:24:04.347Z,161007984434800
"Turn: 4♠, 4♣, 5♦ [A♥]",2021-01-08T04:23:59.870Z,161007983987500
"""AJ @ DU8X52JYCl"" calls 40",2021-01-08T04:23:59.064Z,161007983906500
"""SIMON @ V_qMu0YYL8"" folds",2021-01-08T04:23:57.848Z,161007983784900
"""SANJAY @ vrF6WbyhIw"" bets 40",2021-01-08T04:23:56.007Z,161007983600800
"""AJ @ DU8X52JYCl"" checks",2021-01-08T04:23:53.693Z,161007983369400
"Flop:  [4♠, 4♣, 5♦]",2021-01-08T04:23:50.922Z,161007983092300
"""AJ @ DU8X52JYCl"" calls 80",2021-01-08T04:23:50.095Z,161007983009600
"""SIMON @ V_qMu0YYL8"" calls 80",2021-01-08T04:23:47.929Z,161007982793000
"""CONOR @ UA0JtktTD_"" folds",2021-01-08T04:23:46.490Z,161007982649100
"""SANJAY @ vrF6WbyhIw"" raises to 80",2021-01-08T04:23:43.722Z,161007982372200
"The admin approved the player ""LUKE @ e1gbfgFBn7"" participation with a stack of 1000.",2021-01-08T04:23:38.854Z,161007981885600
"""AJ @ DU8X52JYCl"" calls 20",2021-01-08T04:23:38.845Z,161007981884600
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-08T04:23:36.340Z,161007981634100
"The player ""LUKE @ e1gbfgFBn7"" requested a seat.",2021-01-08T04:23:35.101Z,161007981510200
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-08T04:23:33.788Z,161007981378900
"""FINN @ TjsSi2aE2P"" folds",2021-01-08T04:23:31.505Z,161007981150600
"""SANJAY @ vrF6WbyhIw"" posts a big blind of 20",2021-01-08T04:23:29.159Z,161007980916509
"""AJ @ DU8X52JYCl"" posts a small blind of 10",2021-01-08T04:23:29.159Z,161007980916508
"Player stacks: #1 ""FINN @ TjsSi2aE2P"" (1130) | #2 ""CONOR @ UA0JtktTD_"" (720) | #5 ""SIMON @ V_qMu0YYL8"" (920) | #7 ""AJ @ DU8X52JYCl"" (8150) | #9 ""SANJAY @ vrF6WbyhIw"" (1100)",2021-01-08T04:23:29.159Z,161007980916502
"-- starting hand #49  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2021-01-08T04:23:29.159Z,161007980916501
"The player ""LUKE @ e1gbfgFBn7"" quits the game with a stack of 0.",2021-01-08T04:23:29.159Z,161007980916500
"-- ending hand #48 --",2021-01-08T04:23:23.148Z,161007980315005
"""LUKE @ e1gbfgFBn7"" shows a Q♥, 5♣.",2021-01-08T04:23:23.148Z,161007980315004
"""AJ @ DU8X52JYCl"" collected 240 from pot with Three of a Kind, 6's (combination: 6♣, 6♠, 6♥, K♥, 10♥)",2021-01-08T04:23:23.148Z,161007980315003
"""AJ @ DU8X52JYCl"" collected 280 from pot with Three of a Kind, 6's (combination: 6♣, 6♠, 6♥, K♥, 10♥)",2021-01-08T04:23:23.148Z,161007980315002
"""AJ @ DU8X52JYCl"" shows a K♥, 6♣.",2021-01-08T04:23:23.148Z,161007980315001
"Uncalled bet of 260 returned to ""AJ @ DU8X52JYCl""",2021-01-08T04:23:23.148Z,161007980315000
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-08T04:23:22.331Z,161007980233100
"""AJ @ DU8X52JYCl"" bets 260",2021-01-08T04:23:21.501Z,161007980150200
"River: 6♠, 5♥, 3♠, 6♥ [10♥]",2021-01-08T04:23:15.210Z,161007979521700
"""SANJAY @ vrF6WbyhIw"" calls 120",2021-01-08T04:23:14.400Z,161007979440100
"""AJ @ DU8X52JYCl"" bets 120",2021-01-08T04:23:10.472Z,161007979047300
"Turn: 6♠, 5♥, 3♠ [6♥]",2021-01-08T04:23:06.305Z,161007978630700
"""SIMON @ V_qMu0YYL8"" folds",2021-01-08T04:23:05.498Z,161007978549800
"""CONOR @ UA0JtktTD_"" folds",2021-01-08T04:23:04.654Z,161007978465500
"""LUKE @ e1gbfgFBn7"" calls 60 and go all in",2021-01-08T04:23:01.263Z,161007978126400
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-08T04:23:00.391Z,161007978039200
"""AJ @ DU8X52JYCl"" bets 60",2021-01-08T04:22:59.362Z,161007977936300
"""SIMON @ V_qMu0YYL8"" checks",2021-01-08T04:22:54.935Z,161007977493500
"Flop:  [6♠, 5♥, 3♠]",2021-01-08T04:22:50.094Z,161007977009500
"""AJ @ DU8X52JYCl"" checks",2021-01-08T04:22:49.278Z,161007976927900
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-08T04:22:48.314Z,161007976831500
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-08T04:22:47.041Z,161007976704200
"""FINN @ TjsSi2aE2P"" folds",2021-01-08T04:22:45.242Z,161007976524200
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-08T04:22:44.413Z,161007976441400
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-08T04:22:28.157Z,161007974815800
"""AJ @ DU8X52JYCl"" posts a big blind of 20",2021-01-08T04:22:25.475Z,161007974548010
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-08T04:22:25.475Z,161007974548009
"Player stacks: #1 ""FINN @ TjsSi2aE2P"" (1130) | #2 ""CONOR @ UA0JtktTD_"" (740) | #5 ""SIMON @ V_qMu0YYL8"" (940) | #7 ""AJ @ DU8X52JYCl"" (7830) | #9 ""SANJAY @ vrF6WbyhIw"" (1300) | #10 ""LUKE @ e1gbfgFBn7"" (80)",2021-01-08T04:22:25.475Z,161007974548002
"-- starting hand #48  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-08T04:22:25.475Z,161007974548001
"The admin updated the player ""CONOR @ UA0JtktTD_"" stack from 920 to 740.",2021-01-08T04:22:25.475Z,161007974548000
"""AJ @ DU8X52JYCl"" shows a A♣, 5♣.",2021-01-08T04:22:23.758Z,161007974375800
"-- ending hand #47 --",2021-01-08T04:22:21.839Z,161007974184002
"""AJ @ DU8X52JYCl"" collected 220 from pot",2021-01-08T04:22:21.839Z,161007974184001
"Uncalled bet of 20 returned to ""AJ @ DU8X52JYCl""",2021-01-08T04:22:21.839Z,161007974184000
"WARNING: the admin queued the stack change for the player ""CONOR @ UA0JtktTD_"" reseting to 740 chips in the next hand.",2021-01-08T04:22:18.612Z,161007973861300
"""CONOR @ UA0JtktTD_"" folds",2021-01-08T04:21:33.353Z,161007969335400
"""AJ @ DU8X52JYCl"" bets 20",2021-01-08T04:21:12.501Z,161007967250200
"""CONOR @ UA0JtktTD_"" checks",2021-01-08T04:21:10.541Z,161007967054600
"River: 5♦, 4♦, K♣, 4♣ [4♥]",2021-01-08T04:21:01.413Z,161007966141700
"""LUKE @ e1gbfgFBn7"" folds",2021-01-08T04:21:00.607Z,161007966060800
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-08T04:20:59.766Z,161007965976700
"""AJ @ DU8X52JYCl"" calls 60",2021-01-08T04:20:58.255Z,161007965825600
"""SIMON @ V_qMu0YYL8"" folds",2021-01-08T04:20:57.385Z,161007965738600
"""CONOR @ UA0JtktTD_"" bets 60",2021-01-08T04:20:54.769Z,161007965477400
"Turn: 5♦, 4♦, K♣ [4♣]",2021-01-08T04:20:49.196Z,161007964920100
"""LUKE @ e1gbfgFBn7"" checks",2021-01-08T04:20:48.388Z,161007964838900
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-08T04:20:46.309Z,161007964631000
"""AJ @ DU8X52JYCl"" checks",2021-01-08T04:20:42.056Z,161007964205700
"""SIMON @ V_qMu0YYL8"" checks",2021-01-08T04:20:41.193Z,161007964119300
"""CONOR @ UA0JtktTD_"" checks",2021-01-08T04:20:38.948Z,161007963894900
"Flop:  [5♦, 4♦, K♣]",2021-01-08T04:20:32.959Z,161007963296000
"""SIMON @ V_qMu0YYL8"" checks",2021-01-08T04:20:32.150Z,161007963215100
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-08T04:20:29.205Z,161007962920600
"""FINN @ TjsSi2aE2P"" folds",2021-01-08T04:20:27.385Z,161007962738800
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-08T04:20:26.553Z,161007962655400
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-08T04:20:25.052Z,161007962505200
"""AJ @ DU8X52JYCl"" calls 20",2021-01-08T04:20:21.948Z,161007962194900
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-08T04:20:11.223Z,161007961122810
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-08T04:20:11.223Z,161007961122809
"Player stacks: #1 ""FINN @ TjsSi2aE2P"" (1130) | #2 ""CONOR @ UA0JtktTD_"" (1000) | #5 ""SIMON @ V_qMu0YYL8"" (960) | #7 ""AJ @ DU8X52JYCl"" (7690) | #9 ""SANJAY @ vrF6WbyhIw"" (1320) | #10 ""LUKE @ e1gbfgFBn7"" (100)",2021-01-08T04:20:11.223Z,161007961122802
"-- starting hand #47  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-08T04:20:11.223Z,161007961122801
"The admin updated the player ""CONOR @ UA0JtktTD_"" stack from 9800 to 1000.",2021-01-08T04:20:11.223Z,161007961122800
"""LUKE @ e1gbfgFBn7"" shows a 4♠, 5♥.",2021-01-08T04:20:08.159Z,161007960816000
"""FINN @ TjsSi2aE2P"" shows a 7♥, 5♠.",2021-01-08T04:20:07.839Z,161007960784000
"""SANJAY @ vrF6WbyhIw"" shows a A♠, A♣.",2021-01-08T04:20:06.242Z,161007960624300
"""CONOR @ UA0JtktTD_"" shows a Q♦, 3♦.",2021-01-08T04:20:05.977Z,161007960597800
"-- ending hand #46 --",2021-01-08T04:20:05.479Z,161007960548002
"""SANJAY @ vrF6WbyhIw"" collected 430 from pot",2021-01-08T04:20:05.479Z,161007960548001
"Uncalled bet of 200 returned to ""SANJAY @ vrF6WbyhIw""",2021-01-08T04:20:05.479Z,161007960548000
"""CONOR @ UA0JtktTD_"" folds",2021-01-08T04:20:04.670Z,161007960467100
"""SANJAY @ vrF6WbyhIw"" raises to 260",2021-01-08T04:20:00.034Z,161007960003500
"""CONOR @ UA0JtktTD_"" bets 60",2021-01-08T04:19:55.469Z,161007959547000
"River: 6♦, A♥, J♦, Q♥ [8♥]",2021-01-08T04:19:47.364Z,161007958736800
"""CONOR @ UA0JtktTD_"" calls 40",2021-01-08T04:19:46.557Z,161007958655800
"""SANJAY @ vrF6WbyhIw"" raises to 40",2021-01-08T04:19:43.393Z,161007958339400
"""CONOR @ UA0JtktTD_"" bets 20",2021-01-08T04:19:41.944Z,161007958194400
"Turn: 6♦, A♥, J♦ [Q♥]",2021-01-08T04:19:39.012Z,161007957901400
"""CONOR @ UA0JtktTD_"" calls 40",2021-01-08T04:19:38.199Z,161007957820000
"""SANJAY @ vrF6WbyhIw"" raises to 40",2021-01-08T04:19:35.843Z,161007957584400
"""CONOR @ UA0JtktTD_"" bets 20",2021-01-08T04:19:33.592Z,161007957359300
"Flop:  [6♦, A♥, J♦]",2021-01-08T04:19:27.401Z,161007956740300
"""SIMON @ V_qMu0YYL8"" folds",2021-01-08T04:19:26.594Z,161007956659500
"""CONOR @ UA0JtktTD_"" calls 60",2021-01-08T04:19:25.743Z,161007956574400
"""FINN @ TjsSi2aE2P"" folds",2021-01-08T04:19:19.959Z,161007955995900
"""LUKE @ e1gbfgFBn7"" folds",2021-01-08T04:19:19.107Z,161007955910800
"""SANJAY @ vrF6WbyhIw"" raises to 60",2021-01-08T04:19:18.262Z,161007955826300
"WARNING: the admin queued the stack change for the player ""CONOR @ UA0JtktTD_"" reseting to 1000 chips in the next hand.",2021-01-08T04:19:12.185Z,161007955218600
"""AJ @ DU8X52JYCl"" folds",2021-01-08T04:19:08.567Z,161007954856800
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-08T04:19:07.690Z,161007954769100
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-08T04:19:05.003Z,161007954500810
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-08T04:19:05.003Z,161007954500809
"Player stacks: #1 ""FINN @ TjsSi2aE2P"" (1140) | #2 ""CONOR @ UA0JtktTD_"" (10000) | #5 ""SIMON @ V_qMu0YYL8"" (980) | #7 ""AJ @ DU8X52JYCl"" (7690) | #9 ""SANJAY @ vrF6WbyhIw"" (1090) | #10 ""LUKE @ e1gbfgFBn7"" (100)",2021-01-08T04:19:05.003Z,161007954500802
"-- starting hand #46  (No Limit Texas Hold'em) (dealer: ""LUKE @ e1gbfgFBn7"") --",2021-01-08T04:19:05.003Z,161007954500801
"The player ""CONOR @ UA0JtktTD_"" joined the game with a stack of 10000.",2021-01-08T04:19:05.003Z,161007954500800
"""FINN @ TjsSi2aE2P"" shows a 3♥, 2♦.",2021-01-08T04:18:59.748Z,161007953974800
"""SANJAY @ vrF6WbyhIw"" shows a 3♦, 10♠.",2021-01-08T04:18:59.253Z,161007953925400
"""LUKE @ e1gbfgFBn7"" shows a 10♥, 10♣.",2021-01-08T04:18:59.179Z,161007953918000
"""AJ @ DU8X52JYCl"" shows a 6♦, 9♥.",2021-01-08T04:18:59.110Z,161007953911000
"""SIMON @ V_qMu0YYL8"" shows a Q♦, 6♣.",2021-01-08T04:18:57.381Z,161007953738200
"-- ending hand #45 --",2021-01-08T04:18:55.583Z,161007953558402
"""LUKE @ e1gbfgFBn7"" collected 80 from pot",2021-01-08T04:18:55.583Z,161007953558401
"Uncalled bet of 20 returned to ""LUKE @ e1gbfgFBn7""",2021-01-08T04:18:55.583Z,161007953558400
"""AJ @ DU8X52JYCl"" folds",2021-01-08T04:18:54.776Z,161007953477700
"""SIMON @ V_qMu0YYL8"" folds",2021-01-08T04:18:48.590Z,161007952859100
"""FINN @ TjsSi2aE2P"" folds",2021-01-08T04:18:44.426Z,161007952442700
"""LUKE @ e1gbfgFBn7"" bets 20 and go all in",2021-01-08T04:18:35.926Z,161007951592700
"Turn: K♦, K♥, 5♦ [4♥]",2021-01-08T04:18:29.700Z,161007950970200
"""AJ @ DU8X52JYCl"" checks",2021-01-08T04:18:28.891Z,161007950889200
"""SIMON @ V_qMu0YYL8"" checks",2021-01-08T04:18:28.010Z,161007950801100
"""FINN @ TjsSi2aE2P"" checks",2021-01-08T04:18:20.635Z,161007950063600
"""LUKE @ e1gbfgFBn7"" checks",2021-01-08T04:18:19.809Z,161007949981000
"Flop:  [K♦, K♥, 5♦]",2021-01-08T04:18:13.866Z,161007949386800
"The admin approved the player ""CONOR @ UA0JtktTD_"" participation with a stack of 10000.",2021-01-08T04:18:13.302Z,161007949330800
"""FINN @ TjsSi2aE2P"" checks",2021-01-08T04:18:13.061Z,161007949306200
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-08T04:18:11.321Z,161007949132200
"The player ""CONOR @ UA0JtktTD_"" requested a seat.",2021-01-08T04:18:09.543Z,161007948954400
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-08T04:18:08.893Z,161007948889300
"""AJ @ DU8X52JYCl"" calls 20",2021-01-08T04:18:08.063Z,161007948806400
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-08T04:18:06.021Z,161007948602200
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-08T04:18:00.792Z,161007948080010
"""LUKE @ e1gbfgFBn7"" posts a small blind of 10",2021-01-08T04:18:00.792Z,161007948080009
"Player stacks: #1 ""FINN @ TjsSi2aE2P"" (1160) | #5 ""SIMON @ V_qMu0YYL8"" (1000) | #7 ""AJ @ DU8X52JYCl"" (7710) | #9 ""SANJAY @ vrF6WbyhIw"" (1090) | #10 ""LUKE @ e1gbfgFBn7"" (40)",2021-01-08T04:18:00.792Z,161007948080003
"-- starting hand #45  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-08T04:18:00.792Z,161007948080002
"The player ""SIMON @ V_qMu0YYL8"" joined the game with a stack of 1000.",2021-01-08T04:18:00.792Z,161007948080001
"The player ""CONOR @ UA0JtktTD_"" quits the game with a stack of 0.",2021-01-08T04:18:00.792Z,161007948080000
"""FINN @ TjsSi2aE2P"" shows a 3♣, 3♥.",2021-01-08T04:17:57.335Z,161007947733600
"-- ending hand #44 --",2021-01-08T04:17:54.240Z,161007947424103
"""CONOR @ UA0JtktTD_"" shows a K♦, A♦.",2021-01-08T04:17:54.240Z,161007947424102
"""AJ @ DU8X52JYCl"" collected 1740 from pot with Flush, Kc High (combination: K♣, J♣, 9♣, 7♣, 5♣)",2021-01-08T04:17:54.240Z,161007947424101
"""AJ @ DU8X52JYCl"" shows a J♣, K♣.",2021-01-08T04:17:54.240Z,161007947424100
"""CONOR @ UA0JtktTD_"" calls 60 and go all in",2021-01-08T04:17:53.429Z,161007947343000
"""AJ @ DU8X52JYCl"" bets 60",2021-01-08T04:17:52.428Z,161007947242800
"""CONOR @ UA0JtktTD_"" checks",2021-01-08T04:17:48.852Z,161007946885300
"River: A♥, 7♣, 9♣, 5♣ [10♠]",2021-01-08T04:17:45.621Z,161007946562500
"""CONOR @ UA0JtktTD_"" calls 460",2021-01-08T04:17:44.815Z,161007946481500
"""AJ @ DU8X52JYCl"" raises to 460",2021-01-08T04:17:43.363Z,161007946336400
"""CONOR @ UA0JtktTD_"" bets 160",2021-01-08T04:17:38.106Z,161007945810600
"Turn: A♥, 7♣, 9♣ [5♣]",2021-01-08T04:17:34.186Z,161007945418800
"""AJ @ DU8X52JYCl"" calls 300",2021-01-08T04:17:33.380Z,161007945338100
"""CONOR @ UA0JtktTD_"" raises to 300",2021-01-08T04:17:32.148Z,161007945214900
"""FINN @ TjsSi2aE2P"" folds",2021-01-08T04:17:26.686Z,161007944668700
"""LUKE @ e1gbfgFBn7"" folds",2021-01-08T04:17:25.855Z,161007944585500
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-08T04:17:21.680Z,161007944168200
"""AJ @ DU8X52JYCl"" raises to 100",2021-01-08T04:17:20.187Z,161007944018800
"""CONOR @ UA0JtktTD_"" bets 20",2021-01-08T04:17:16.963Z,161007943696400
"""FINN @ TjsSi2aE2P"" checks",2021-01-08T04:17:14.459Z,161007943445900
"""LUKE @ e1gbfgFBn7"" checks",2021-01-08T04:17:12.751Z,161007943275200
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-08T04:17:10.062Z,161007943006300
"The admin approved the player ""SIMON @ V_qMu0YYL8"" participation with a stack of 1000.",2021-01-08T04:17:06.311Z,161007942631500
"Flop:  [A♥, 7♣, 9♣]",2021-01-08T04:17:04.219Z,161007942422000
"""LUKE @ e1gbfgFBn7"" checks",2021-01-08T04:17:03.406Z,161007942340700
"The player ""SIMON @ V_qMu0YYL8"" requested a seat.",2021-01-08T04:17:02.800Z,161007942280000
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-08T04:17:00.398Z,161007942039900
"""AJ @ DU8X52JYCl"" calls 20",2021-01-08T04:16:59.570Z,161007941957000
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-08T04:16:58.603Z,161007941860300
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-08T04:16:56.000Z,161007941600000
"""LUKE @ e1gbfgFBn7"" posts a big blind of 20",2021-01-08T04:16:53.547Z,161007941355109
"""SANJAY @ vrF6WbyhIw"" posts a small blind of 10",2021-01-08T04:16:53.547Z,161007941355108
"Player stacks: #1 ""FINN @ TjsSi2aE2P"" (1180) | #3 ""CONOR @ UA0JtktTD_"" (840) | #7 ""AJ @ DU8X52JYCl"" (6810) | #9 ""SANJAY @ vrF6WbyhIw"" (1110) | #10 ""LUKE @ e1gbfgFBn7"" (60)",2021-01-08T04:16:53.547Z,161007941355102
"-- starting hand #44  (No Limit Texas Hold'em) (dealer: ""AJ @ DU8X52JYCl"") --",2021-01-08T04:16:53.547Z,161007941355101
"The player ""SIMON @ V_qMu0YYL8"" quits the game with a stack of 0.",2021-01-08T04:16:53.547Z,161007941355100
"""FINN @ TjsSi2aE2P"" shows a J♠, 9♦.",2021-01-08T04:16:50.988Z,161007941098900
"""LUKE @ e1gbfgFBn7"" shows a 6♠, K♦.",2021-01-08T04:16:49.575Z,161007940957600
"""CONOR @ UA0JtktTD_"" shows a A♥, J♣.",2021-01-08T04:16:49.517Z,161007940952100
"-- ending hand #43 --",2021-01-08T04:16:46.018Z,161007940601901
"""AJ @ DU8X52JYCl"" collected 1640 from pot with Three of a Kind, 7's (combination: 7♦, 7♣, 7♥, A♦, J♦)",2021-01-08T04:16:46.018Z,161007940601900
"River: 4♦, 7♣, 6♥, J♦ [7♥]",2021-01-08T04:16:42.992Z,161007940300000
"Turn: 4♦, 7♣, 6♥ [J♦]",2021-01-08T04:16:39.984Z,161007939998600
"""AJ @ DU8X52JYCl"" shows a A♦, 7♦.",2021-01-08T04:16:36.962Z,161007939696301
"""SIMON @ V_qMu0YYL8"" shows a K♠, 10♦.",2021-01-08T04:16:36.962Z,161007939696300
"Some players choose to not run it twice.",2021-01-08T04:16:36.155Z,161007939615601
"""AJ @ DU8X52JYCl"" chooses to not run it twice.",2021-01-08T04:16:36.155Z,161007939615600
"Remaining players decide whether to run it twice.",2021-01-08T04:16:33.515Z,161007939351601
"""CONOR @ UA0JtktTD_"" folds",2021-01-08T04:16:33.515Z,161007939351600
"""AJ @ DU8X52JYCl"" calls 540",2021-01-08T04:16:31.294Z,161007939129500
"""SIMON @ V_qMu0YYL8"" raises to 540 and go all in",2021-01-08T04:16:29.600Z,161007938960100
"""CONOR @ UA0JtktTD_"" calls 80",2021-01-08T04:16:26.553Z,161007938655400
"""FINN @ TjsSi2aE2P"" folds",2021-01-08T04:16:11.361Z,161007937136100
"""LUKE @ e1gbfgFBn7"" folds",2021-01-08T04:16:10.523Z,161007937052400
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-08T04:16:01.964Z,161007936196500
"""AJ @ DU8X52JYCl"" bets 80",2021-01-08T04:15:59.736Z,161007935973700
"Flop:  [4♦, 7♣, 6♥]",2021-01-08T04:15:52.145Z,161007935214600
"""SIMON @ V_qMu0YYL8"" calls 80",2021-01-08T04:15:51.333Z,161007935133400
"""CONOR @ UA0JtktTD_"" calls 80",2021-01-08T04:15:49.928Z,161007934992900
"""FINN @ TjsSi2aE2P"" calls 80",2021-01-08T04:15:48.373Z,161007934837400
"""LUKE @ e1gbfgFBn7"" calls 80",2021-01-08T04:15:45.996Z,161007934599600
"""SANJAY @ vrF6WbyhIw"" calls 80",2021-01-08T04:15:41.364Z,161007934136400
"""AJ @ DU8X52JYCl"" raises to 80",2021-01-08T04:15:39.179Z,161007933918000
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-08T04:15:36.048Z,161007933604900
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-08T04:15:33.912Z,161007933391300
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-08T04:15:27.931Z,161007932793400
