entry,at,order
"""LUKE @ e1gbfgFBn7"" calls 80",2021-01-05T05:43:06.035Z,160982538603600
"""AJ @ DU8X52JYCl"" calls 80",2021-01-05T05:43:04.608Z,160982538460900
"""FINN @ TjsSi2aE2P"" raises to 80",2021-01-05T05:43:02.745Z,160982538274600
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-05T05:42:59.908Z,160982537990900
"""AJ @ DU8X52JYCl"" bets 20",2021-01-05T05:42:57.750Z,160982537775100
"Turn: 3♦, 9♣, 7♥ [7♠]",2021-01-05T05:42:51.011Z,160982537101500
"""LUKE @ e1gbfgFBn7"" calls 60",2021-01-05T05:42:50.204Z,160982537020500
"""AJ @ DU8X52JYCl"" calls 60",2021-01-05T05:42:46.650Z,160982536665100
"""WILL @ pICSC9Ctds"" folds",2021-01-05T05:42:45.787Z,160982536578800
"""CONOR @ UA0JtktTD_"" folds",2021-01-05T05:42:44.933Z,160982536493400
"""SIMON @ pZYcWAwWMU"" folds",2021-01-05T05:42:30.507Z,160982535050800
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-05T05:42:29.256Z,160982534925700
"""FINN @ TjsSi2aE2P"" bets 60",2021-01-05T05:42:25.724Z,160982534572500
"""LUKE @ e1gbfgFBn7"" checks",2021-01-05T05:42:23.490Z,160982534349100
"""AJ @ DU8X52JYCl"" checks",2021-01-05T05:42:19.155Z,160982533915500
"""WILL @ pICSC9Ctds"" checks",2021-01-05T05:42:16.718Z,160982533671900
"""CONOR @ UA0JtktTD_"" checks",2021-01-05T05:42:15.887Z,160982533588800
"""SIMON @ pZYcWAwWMU"" checks",2021-01-05T05:42:14.580Z,160982533458000
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-05T05:42:13.157Z,160982533315800
"Flop:  [3♦, 9♣, 7♥]",2021-01-05T05:42:11.149Z,160982533115000
"""SIMON @ pZYcWAwWMU"" checks",2021-01-05T05:42:10.341Z,160982533034200
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-05T05:42:09.514Z,160982532951500
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-05T05:42:08.688Z,160982532868900
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-05T05:42:07.281Z,160982532728200
"""AJ @ DU8X52JYCl"" calls 20",2021-01-05T05:42:04.234Z,160982532423500
"""WILL @ pICSC9Ctds"" calls 20",2021-01-05T05:42:02.092Z,160982532209300
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-05T05:42:00.970Z,160982532097000
"""SIMON @ pZYcWAwWMU"" posts a big blind of 20",2021-01-05T05:41:55.549Z,160982531555010
"""SANJAY @ vrF6WbyhIw"" posts a small blind of 10",2021-01-05T05:41:55.549Z,160982531555009
"Your hand is A♦, J♣",2021-01-05T05:41:55.549Z,160982531555003
"Player stacks: #1 ""SANJAY @ vrF6WbyhIw"" (1260) | #2 ""SIMON @ pZYcWAwWMU"" (1730) | #4 ""CONOR @ UA0JtktTD_"" (840) | #6 ""WILL @ pICSC9Ctds"" (870) | #8 ""AJ @ DU8X52JYCl"" (2590) | #9 ""LUKE @ e1gbfgFBn7"" (2035) | #10 ""FINN @ TjsSi2aE2P"" (1175)",2021-01-05T05:41:55.549Z,160982531555001
"-- starting hand #99  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-05T05:41:55.549Z,160982531555000
"""WILL @ pICSC9Ctds"" shows a 2♠, K♣.",2021-01-05T05:41:52.785Z,160982531278600
"""AJ @ DU8X52JYCl"" shows a 2♥, 3♠.",2021-01-05T05:41:48.591Z,160982530859200
"""CONOR @ UA0JtktTD_"" shows a 8♣, 6♣.",2021-01-05T05:41:48.052Z,160982530805300
"""LUKE @ e1gbfgFBn7"" shows a J♠, K♥.",2021-01-05T05:41:46.784Z,160982530678500
"""FINN @ TjsSi2aE2P"" shows a 8♦, 7♣.",2021-01-05T05:41:46.680Z,160982530668000
"""SIMON @ pZYcWAwWMU"" shows a 9♣, 9♦.",2021-01-05T05:41:46.495Z,160982530649600
"Undealt cards: Q♥, 6♠, 10♣, 6♦ [Q♣]",2021-01-05T05:41:45.792Z,160982530580200
"-- ending hand #98 --",2021-01-05T05:41:45.432Z,160982530543302
"""LUKE @ e1gbfgFBn7"" collected 150 from pot",2021-01-05T05:41:45.432Z,160982530543301
"Uncalled bet of 140 returned to ""LUKE @ e1gbfgFBn7""",2021-01-05T05:41:45.432Z,160982530543300
"""SIMON @ pZYcWAwWMU"" folds",2021-01-05T05:41:44.628Z,160982530462800
"""LUKE @ e1gbfgFBn7"" bets 140",2021-01-05T05:41:42.087Z,160982530208800
"""SIMON @ pZYcWAwWMU"" checks",2021-01-05T05:41:36.638Z,160982529663800
"Turn: Q♥, 6♠, 10♣ [6♦]",2021-01-05T05:41:33.486Z,160982529348800
"""LUKE @ e1gbfgFBn7"" checks",2021-01-05T05:41:32.679Z,160982529268000
"""SIMON @ pZYcWAwWMU"" checks",2021-01-05T05:41:27.934Z,160982528793500
"Flop:  [Q♥, 6♠, 10♣]",2021-01-05T05:41:24.038Z,160982528403900
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-05T05:41:23.233Z,160982528323400
"""FINN @ TjsSi2aE2P"" folds",2021-01-05T05:41:22.411Z,160982528241200
"""LUKE @ e1gbfgFBn7"" calls 60",2021-01-05T05:41:21.185Z,160982528118600
"""AJ @ DU8X52JYCl"" folds",2021-01-05T05:41:20.340Z,160982528034100
"""WILL @ pICSC9Ctds"" folds",2021-01-05T05:41:17.130Z,160982527713100
"""CONOR @ UA0JtktTD_"" folds",2021-01-05T05:41:16.306Z,160982527630600
"""SIMON @ pZYcWAwWMU"" raises to 60",2021-01-05T05:41:07.879Z,160982526788100
"""SANJAY @ vrF6WbyhIw"" posts a big blind of 20",2021-01-05T05:41:02.279Z,160982526228010
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-05T05:41:02.279Z,160982526228009
"Your hand is 9♣, 9♦",2021-01-05T05:41:02.279Z,160982526228003
"Player stacks: #1 ""SANJAY @ vrF6WbyhIw"" (1280) | #2 ""SIMON @ pZYcWAwWMU"" (1790) | #4 ""CONOR @ UA0JtktTD_"" (840) | #6 ""WILL @ pICSC9Ctds"" (870) | #8 ""AJ @ DU8X52JYCl"" (2590) | #9 ""LUKE @ e1gbfgFBn7"" (1945) | #10 ""FINN @ TjsSi2aE2P"" (1185)",2021-01-05T05:41:02.279Z,160982526228001
"-- starting hand #98  (No Limit Texas Hold'em) (dealer: ""LUKE @ e1gbfgFBn7"") --",2021-01-05T05:41:02.279Z,160982526228000
"""WILL @ pICSC9Ctds"" shows a 7♦, A♥.",2021-01-05T05:40:59.047Z,160982525904800
"""AJ @ DU8X52JYCl"" shows a A♣, 7♠.",2021-01-05T05:40:58.554Z,160982525855400
"""LUKE @ e1gbfgFBn7"" shows a A♠, 7♥.",2021-01-05T05:40:57.689Z,160982525769000
"""FINN @ TjsSi2aE2P"" shows a 8♠, 3♥.",2021-01-05T05:40:57.149Z,160982525715000
"-- ending hand #97 --",2021-01-05T05:40:56.537Z,160982525653702
"""FINN @ TjsSi2aE2P"" collected 160 from pot",2021-01-05T05:40:56.537Z,160982525653701
"Uncalled bet of 20 returned to ""FINN @ TjsSi2aE2P""",2021-01-05T05:40:56.537Z,160982525653700
"""LUKE @ e1gbfgFBn7"" folds",2021-01-05T05:40:55.732Z,160982525573300
"""AJ @ DU8X52JYCl"" folds",2021-01-05T05:40:49.996Z,160982524999700
"""FINN @ TjsSi2aE2P"" bets 20",2021-01-05T05:40:48.018Z,160982524801900
"""LUKE @ e1gbfgFBn7"" checks",2021-01-05T05:40:45.479Z,160982524547900
"River: 10♦, 2♦, 8♥, 6♥ [3♦]",2021-01-05T05:40:43.059Z,160982524306400
"""AJ @ DU8X52JYCl"" checks",2021-01-05T05:40:42.255Z,160982524225600
"""FINN @ TjsSi2aE2P"" checks",2021-01-05T05:40:40.702Z,160982524070200
"""LUKE @ e1gbfgFBn7"" checks",2021-01-05T05:40:39.631Z,160982523963100
"Turn: 10♦, 2♦, 8♥ [6♥]",2021-01-05T05:40:35.355Z,160982523535700
"""AJ @ DU8X52JYCl"" calls 20",2021-01-05T05:40:34.545Z,160982523454600
"""WILL @ pICSC9Ctds"" folds",2021-01-05T05:40:33.657Z,160982523365800
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-05T05:40:30.062Z,160982523006300
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-05T05:40:29.230Z,160982522923000
"""LUKE @ e1gbfgFBn7"" bets 20",2021-01-05T05:40:23.475Z,160982522347600
"Flop:  [10♦, 2♦, 8♥]",2021-01-05T05:40:07.013Z,160982520701400
"""FINN @ TjsSi2aE2P"" checks",2021-01-05T05:40:06.208Z,160982520620900
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-05T05:40:05.378Z,160982520537900
"""AJ @ DU8X52JYCl"" calls 20",2021-01-05T05:40:04.135Z,160982520413600
"""WILL @ pICSC9Ctds"" calls 20",2021-01-05T05:40:01.996Z,160982520199700
"""CONOR @ UA0JtktTD_"" folds",2021-01-05T05:39:59.983Z,160982519998400
"""SIMON @ pZYcWAwWMU"" folds",2021-01-05T05:39:59.149Z,160982519915000
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-05T05:39:56.794Z,160982519679500
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-05T05:39:54.987Z,160982519498810
"""LUKE @ e1gbfgFBn7"" posts a small blind of 10",2021-01-05T05:39:54.987Z,160982519498809
"Your hand is Q♠, 7♣",2021-01-05T05:39:54.987Z,160982519498803
"Player stacks: #1 ""SANJAY @ vrF6WbyhIw"" (1300) | #2 ""SIMON @ pZYcWAwWMU"" (1790) | #4 ""CONOR @ UA0JtktTD_"" (840) | #6 ""WILL @ pICSC9Ctds"" (890) | #8 ""AJ @ DU8X52JYCl"" (2630) | #9 ""LUKE @ e1gbfgFBn7"" (1985) | #10 ""FINN @ TjsSi2aE2P"" (1065)",2021-01-05T05:39:54.987Z,160982519498801
"-- starting hand #97  (No Limit Texas Hold'em) (dealer: ""AJ @ DU8X52JYCl"") --",2021-01-05T05:39:54.987Z,160982519498800
"""AJ @ DU8X52JYCl"" shows a 2♥, 3♥.",2021-01-05T05:39:53.177Z,160982519317700
"""CONOR @ UA0JtktTD_"" shows a 10♠, 8♠.",2021-01-05T05:39:52.467Z,160982519246800
"""SIMON @ pZYcWAwWMU"" shows a J♦, 7♠.",2021-01-05T05:39:50.853Z,160982519085400
"-- ending hand #96 --",2021-01-05T05:39:47.482Z,160982518748303
"""LUKE @ e1gbfgFBn7"" shows a 5♥, Q♣.",2021-01-05T05:39:47.482Z,160982518748302
"""WILL @ pICSC9Ctds"" collected 890 from pot with Straight, K High (combination: K♠, Q♥, J♠, 10♣, 9♥)",2021-01-05T05:39:47.482Z,160982518748301
"""WILL @ pICSC9Ctds"" shows a J♠, 9♥.",2021-01-05T05:39:47.482Z,160982518748300
"""LUKE @ e1gbfgFBn7"" calls 135",2021-01-05T05:39:46.675Z,160982518667600
"""WILL @ pICSC9Ctds"" raises to 135 and go all in",2021-01-05T05:39:44.875Z,160982518487600
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-05T05:39:41.594Z,160982518159400
"""LUKE @ e1gbfgFBn7"" bets 100",2021-01-05T05:39:39.693Z,160982517969400
"River: Q♥, K♠, 10♣, 5♣ [K♦]",2021-01-05T05:39:30.793Z,160982517080100
"""WILL @ pICSC9Ctds"" calls 80",2021-01-05T05:39:29.985Z,160982516998600
"""SIMON @ pZYcWAwWMU"" folds",2021-01-05T05:39:27.783Z,160982516778300
"""SANJAY @ vrF6WbyhIw"" calls 80",2021-01-05T05:39:22.295Z,160982516229600
"""LUKE @ e1gbfgFBn7"" bets 80",2021-01-05T05:39:20.254Z,160982516025400
"Turn: Q♥, K♠, 10♣ [5♣]",2021-01-05T05:39:15.497Z,160982515549900
"""AJ @ DU8X52JYCl"" folds",2021-01-05T05:39:14.685Z,160982515468600
"""WILL @ pICSC9Ctds"" calls 60",2021-01-05T05:39:13.110Z,160982515311100
"""CONOR @ UA0JtktTD_"" folds",2021-01-05T05:39:11.534Z,160982515153500
"""SIMON @ pZYcWAwWMU"" calls 60",2021-01-05T05:39:09.341Z,160982514934200
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-05T05:39:08.109Z,160982514811000
"""FINN @ TjsSi2aE2P"" folds",2021-01-05T05:39:07.286Z,160982514728700
"""LUKE @ e1gbfgFBn7"" bets 60",2021-01-05T05:39:06.023Z,160982514602400
"""AJ @ DU8X52JYCl"" checks",2021-01-05T05:39:01.277Z,160982514127800
"Flop:  [Q♥, K♠, 10♣]",2021-01-05T05:38:57.773Z,160982513777400
"""LUKE @ e1gbfgFBn7"" checks",2021-01-05T05:38:56.967Z,160982513696800
"""AJ @ DU8X52JYCl"" calls 20",2021-01-05T05:38:53.970Z,160982513397000
"""WILL @ pICSC9Ctds"" calls 20",2021-01-05T05:38:52.148Z,160982513214900
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-05T05:38:50.077Z,160982513007800
"""SIMON @ pZYcWAwWMU"" calls 20",2021-01-05T05:38:39.383Z,160982511938400
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-05T05:38:37.846Z,160982511784700
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-05T05:38:36.327Z,160982511632700
"""LUKE @ e1gbfgFBn7"" posts a big blind of 20",2021-01-05T05:38:34.843Z,160982511484410
"""AJ @ DU8X52JYCl"" posts a small blind of 10",2021-01-05T05:38:34.843Z,160982511484409
"Your hand is J♦, 7♠",2021-01-05T05:38:34.843Z,160982511484403
"Player stacks: #1 ""SANJAY @ vrF6WbyhIw"" (1460) | #2 ""SIMON @ pZYcWAwWMU"" (1870) | #4 ""CONOR @ UA0JtktTD_"" (860) | #6 ""WILL @ pICSC9Ctds"" (295) | #8 ""AJ @ DU8X52JYCl"" (2650) | #9 ""LUKE @ e1gbfgFBn7"" (2280) | #10 ""FINN @ TjsSi2aE2P"" (1085)",2021-01-05T05:38:34.843Z,160982511484401
"-- starting hand #96  (No Limit Texas Hold'em) (dealer: ""WILL @ pICSC9Ctds"") --",2021-01-05T05:38:34.843Z,160982511484400
"""SIMON @ pZYcWAwWMU"" shows a 6♠, K♥.",2021-01-05T05:38:32.225Z,160982511222600
"""LUKE @ e1gbfgFBn7"" shows a 6♥, Q♣.",2021-01-05T05:38:30.981Z,160982511098200
"""AJ @ DU8X52JYCl"" shows a 5♥, 8♥.",2021-01-05T05:38:30.412Z,160982511041300
"""FINN @ TjsSi2aE2P"" shows a J♦, 2♦.",2021-01-05T05:38:29.714Z,160982510971500
"-- ending hand #95 --",2021-01-05T05:38:29.110Z,160982510911102
"""AJ @ DU8X52JYCl"" collected 240 from pot",2021-01-05T05:38:29.110Z,160982510911101
"Uncalled bet of 20 returned to ""AJ @ DU8X52JYCl""",2021-01-05T05:38:29.110Z,160982510911100
"""FINN @ TjsSi2aE2P"" folds",2021-01-05T05:38:28.303Z,160982510830400
"""AJ @ DU8X52JYCl"" bets 20",2021-01-05T05:38:27.474Z,160982510747500
"River: Q♠, 4♠, 5♦, 10♣ [5♣]",2021-01-05T05:38:24.403Z,160982510441100
"""FINN @ TjsSi2aE2P"" checks",2021-01-05T05:38:23.599Z,160982510360000
"""AJ @ DU8X52JYCl"" checks",2021-01-05T05:38:22.766Z,160982510277000
"Turn: Q♠, 4♠, 5♦ [10♣]",2021-01-05T05:38:20.269Z,160982510027300
"""FINN @ TjsSi2aE2P"" checks",2021-01-05T05:38:19.458Z,160982509946100
"""AJ @ DU8X52JYCl"" checks",2021-01-05T05:38:18.612Z,160982509861200
"Flop:  [Q♠, 4♠, 5♦]",2021-01-05T05:38:14.634Z,160982509463600
"""WILL @ pICSC9Ctds"" folds",2021-01-05T05:38:13.829Z,160982509383000
"""CONOR @ UA0JtktTD_"" folds",2021-01-05T05:38:08.899Z,160982508890000
"""SIMON @ pZYcWAwWMU"" folds",2021-01-05T05:38:07.842Z,160982508784200
"""FINN @ TjsSi2aE2P"" calls 80",2021-01-05T05:38:07.016Z,160982508701600
"""LUKE @ e1gbfgFBn7"" folds",2021-01-05T05:38:05.515Z,160982508551600
"""AJ @ DU8X52JYCl"" raises to 80",2021-01-05T05:38:02.209Z,160982508221000
"""WILL @ pICSC9Ctds"" calls 20",2021-01-05T05:37:57.685Z,160982507768600
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-05T05:37:56.321Z,160982507632200
"""SIMON @ pZYcWAwWMU"" calls 20",2021-01-05T05:37:50.263Z,160982507026400
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-05T05:37:48.345Z,160982506834600
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-05T05:37:47.524Z,160982506752500
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-05T05:37:45.874Z,160982506587500
"""AJ @ DU8X52JYCl"" posts a big blind of 20",2021-01-05T05:37:42.072Z,160982506207310
"""WILL @ pICSC9Ctds"" posts a small blind of 10",2021-01-05T05:37:42.072Z,160982506207309
"Your hand is 6♠, K♥",2021-01-05T05:37:42.072Z,160982506207303
"Player stacks: #1 ""SANJAY @ vrF6WbyhIw"" (1460) | #2 ""SIMON @ pZYcWAwWMU"" (1890) | #4 ""CONOR @ UA0JtktTD_"" (880) | #6 ""WILL @ pICSC9Ctds"" (315) | #8 ""AJ @ DU8X52JYCl"" (2490) | #9 ""LUKE @ e1gbfgFBn7"" (2300) | #10 ""FINN @ TjsSi2aE2P"" (1165)",2021-01-05T05:37:42.072Z,160982506207301
"-- starting hand #95  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-05T05:37:42.072Z,160982506207300
"""LUKE @ e1gbfgFBn7"" shows a J♠, 5♥.",2021-01-05T05:37:38.350Z,160982505835100
"""SIMON @ pZYcWAwWMU"" shows a 7♠, J♥.",2021-01-05T05:37:37.445Z,160982505744600
"""WILL @ pICSC9Ctds"" shows a 4♣, 9♦.",2021-01-05T05:37:36.184Z,160982505618500
"""FINN @ TjsSi2aE2P"" shows a 5♦, 6♦.",2021-01-05T05:37:36.001Z,160982505600200
"""CONOR @ UA0JtktTD_"" shows a 3♦, J♣.",2021-01-05T05:37:35.922Z,160982505592300
"""SANJAY @ vrF6WbyhIw"" shows a 7♥, 10♣.",2021-01-05T05:37:35.708Z,160982505570900
"""AJ @ DU8X52JYCl"" shows a 4♦, 6♠.",2021-01-05T05:37:35.686Z,160982505568700
"-- ending hand #94 --",2021-01-05T05:37:34.252Z,160982505425302
"""WILL @ pICSC9Ctds"" collected 160 from pot",2021-01-05T05:37:34.252Z,160982505425301
"Uncalled bet of 155 returned to ""WILL @ pICSC9Ctds""",2021-01-05T05:37:34.252Z,160982505425300
"""SANJAY @ vrF6WbyhIw"" folds",2021-01-05T05:37:33.407Z,160982505340700
"""WILL @ pICSC9Ctds"" bets 155 and go all in",2021-01-05T05:37:30.651Z,160982505065100
"River: 9♠, 10♦, 9♣, A♠ [4♠]",2021-01-05T05:37:21.672Z,160982504168000
"""CONOR @ UA0JtktTD_"" folds",2021-01-05T05:37:20.864Z,160982504086400
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-05T05:37:20.033Z,160982504003300
"""FINN @ TjsSi2aE2P"" folds",2021-01-05T05:37:17.311Z,160982503731200
"""LUKE @ e1gbfgFBn7"" folds",2021-01-05T05:37:16.488Z,160982503648800
"""AJ @ DU8X52JYCl"" folds",2021-01-05T05:37:15.641Z,160982503564200
"""WILL @ pICSC9Ctds"" bets 20",2021-01-05T05:37:14.781Z,160982503478200
"""CONOR @ UA0JtktTD_"" checks",2021-01-05T05:37:10.899Z,160982503090000
"Turn: 9♠, 10♦, 9♣ [A♠]",2021-01-05T05:37:09.344Z,160982502934600
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-05T05:37:08.533Z,160982502853400
"""FINN @ TjsSi2aE2P"" checks",2021-01-05T05:37:07.711Z,160982502771200
"""LUKE @ e1gbfgFBn7"" checks",2021-01-05T05:37:06.879Z,160982502688000
"""AJ @ DU8X52JYCl"" checks",2021-01-05T05:37:05.351Z,160982502535200
"""WILL @ pICSC9Ctds"" checks",2021-01-05T05:37:04.486Z,160982502448700
"""CONOR @ UA0JtktTD_"" checks",2021-01-05T05:37:00.591Z,160982502059200
"Flop:  [9♠, 10♦, 9♣]",2021-01-05T05:36:49.197Z,160982500919900
"""WILL @ pICSC9Ctds"" checks",2021-01-05T05:36:48.390Z,160982500839100
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-05T05:36:44.156Z,160982500415700
"""SIMON @ pZYcWAwWMU"" folds",2021-01-05T05:36:42.545Z,160982500254600
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-05T05:36:41.717Z,160982500171800
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-05T05:36:38.078Z,160982499807900
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-05T05:36:37.236Z,160982499723700
"""AJ @ DU8X52JYCl"" calls 20",2021-01-05T05:36:35.013Z,160982499501400
"""WILL @ pICSC9Ctds"" posts a big blind of 20",2021-01-05T05:36:27.253Z,160982498725410
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-05T05:36:27.253Z,160982498725409
"Your hand is 7♠, J♥",2021-01-05T05:36:27.253Z,160982498725403
"Player stacks: #1 ""SANJAY @ vrF6WbyhIw"" (1500) | #2 ""SIMON @ pZYcWAwWMU"" (1890) | #4 ""CONOR @ UA0JtktTD_"" (900) | #6 ""WILL @ pICSC9Ctds"" (195) | #8 ""AJ @ DU8X52JYCl"" (2510) | #9 ""LUKE @ e1gbfgFBn7"" (2320) | #10 ""FINN @ TjsSi2aE2P"" (1185)",2021-01-05T05:36:27.253Z,160982498725401
"-- starting hand #94  (No Limit Texas Hold'em) (dealer: ""SIMON @ pZYcWAwWMU"") --",2021-01-05T05:36:27.253Z,160982498725400
"""SIMON @ pZYcWAwWMU"" shows a 7♥, J♠.",2021-01-05T05:36:23.585Z,160982498358600
"""AJ @ DU8X52JYCl"" shows a 9♦, 3♦.",2021-01-05T05:36:22.160Z,160982498216100
"""WILL @ pICSC9Ctds"" shows a 9♥, A♥.",2021-01-05T05:36:21.983Z,160982498198400
"-- ending hand #93 --",2021-01-05T05:36:19.703Z,160982497970403
"""FINN @ TjsSi2aE2P"" shows a 3♠, J♣.",2021-01-05T05:36:19.703Z,160982497970402
"""SANJAY @ vrF6WbyhIw"" collected 560 from pot with Three of a Kind, 8's (combination: 8♠, 8♦, 8♥, Q♣, J♦)",2021-01-05T05:36:19.703Z,160982497970401
"""SANJAY @ vrF6WbyhIw"" shows a 8♠, J♦.",2021-01-05T05:36:19.703Z,160982497970400
"""SANJAY @ vrF6WbyhIw"" checks",2021-01-05T05:36:18.897Z,160982497889800
"""FINN @ TjsSi2aE2P"" checks",2021-01-05T05:36:15.979Z,160982497598000
"River: 8♦, 10♠, 7♣, 8♥ [Q♣]",2021-01-05T05:36:13.654Z,160982497365800
"""FINN @ TjsSi2aE2P"" calls 120",2021-01-05T05:36:12.849Z,160982497285000
"""AJ @ DU8X52JYCl"" folds",2021-01-05T05:36:11.165Z,160982497116500
"""SANJAY @ vrF6WbyhIw"" bets 120",2021-01-05T05:36:08.980Z,160982496898000
"""FINN @ TjsSi2aE2P"" checks",2021-01-05T05:36:04.379Z,160982496438200
"""AJ @ DU8X52JYCl"" checks",2021-01-05T05:36:03.260Z,160982496326100
"Turn: 8♦, 10♠, 7♣ [8♥]",2021-01-05T05:35:58.531Z,160982495853600
"""AJ @ DU8X52JYCl"" calls 60",2021-01-05T05:35:57.724Z,160982495772400
"""WILL @ pICSC9Ctds"" folds",2021-01-05T05:35:56.089Z,160982495609000
"""CONOR @ UA0JtktTD_"" folds",2021-01-05T05:35:54.420Z,160982495442000
"""SIMON @ pZYcWAwWMU"" folds",2021-01-05T05:35:53.587Z,160982495358800
"""SANJAY @ vrF6WbyhIw"" calls 60",2021-01-05T05:35:50.901Z,160982495090200
"""FINN @ TjsSi2aE2P"" raises to 60",2021-01-05T05:35:49.796Z,160982494979600
"""LUKE @ e1gbfgFBn7"" folds",2021-01-05T05:35:47.617Z,160982494761800
"""AJ @ DU8X52JYCl"" bets 20",2021-01-05T05:35:41.307Z,160982494130800
"""WILL @ pICSC9Ctds"" checks",2021-01-05T05:35:37.548Z,160982493755100
"""CONOR @ UA0JtktTD_"" checks",2021-01-05T05:35:35.749Z,160982493575000
"""SIMON @ pZYcWAwWMU"" checks",2021-01-05T05:35:34.725Z,160982493472600
"Flop:  [8♦, 10♠, 7♣]",2021-01-05T05:35:29.094Z,160982492909500
"""CONOR @ UA0JtktTD_"" checks",2021-01-05T05:35:28.289Z,160982492829000
"""SIMON @ pZYcWAwWMU"" calls 20",2021-01-05T05:35:26.040Z,160982492604000
"""SANJAY @ vrF6WbyhIw"" calls 20",2021-01-05T05:35:24.777Z,160982492477800
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-05T05:35:23.953Z,160982492395400
"""LUKE @ e1gbfgFBn7"" calls 20",2021-01-05T05:35:22.919Z,160982492292000
"""AJ @ DU8X52JYCl"" calls 20",2021-01-05T05:35:18.312Z,160982491831300
"""WILL @ pICSC9Ctds"" calls 20",2021-01-05T05:35:16.632Z,160982491663300
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-05T05:35:11.329Z,160982491133010
"""SIMON @ pZYcWAwWMU"" posts a small blind of 10",2021-01-05T05:35:11.329Z,160982491133009
"Your hand is 7♥, J♠",2021-01-05T05:35:11.329Z,160982491133003
"Player stacks: #1 ""SANJAY @ vrF6WbyhIw"" (1140) | #2 ""SIMON @ pZYcWAwWMU"" (1910) | #4 ""CONOR @ UA0JtktTD_"" (920) | #6 ""WILL @ pICSC9Ctds"" (215) | #8 ""AJ @ DU8X52JYCl"" (2590) | #9 ""LUKE @ e1gbfgFBn7"" (2340) | #10 ""FINN @ TjsSi2aE2P"" (1385)",2021-01-05T05:35:11.329Z,160982491133001
"-- starting hand #93  (No Limit Texas Hold'em) (dealer: ""SANJAY @ vrF6WbyhIw"") --",2021-01-05T05:35:11.329Z,160982491133000
"""FINN @ TjsSi2aE2P"" shows a 6♦, 4♦.",2021-01-05T05:35:09.574Z,160982490957500
"""CONOR @ UA0JtktTD_"" shows a A♠, 7♥.",2021-01-05T05:35:06.981Z,160982490698200
"""SIMON @ pZYcWAwWMU"" shows a 6♠, Q♣.",2021-01-05T05:35:05.666Z,160982490566700
"""WILL @ pICSC9Ctds"" shows a 5♥, K♣.",2021-01-05T05:35:05.332Z,160982490533200
"""LUKE @ e1gbfgFBn7"" shows a 7♣, 8♣.",2021-01-05T05:35:05.203Z,160982490520400
"""AJ @ DU8X52JYCl"" shows a 3♥, A♥.",2021-01-05T05:35:05.126Z,160982490512700
"-- ending hand #92 --",2021-01-05T05:35:04.209Z,160982490420902
"""LUKE @ e1gbfgFBn7"" collected 740 from pot",2021-01-05T05:35:04.209Z,160982490420901
"Uncalled bet of 460 returned to ""LUKE @ e1gbfgFBn7""",2021-01-05T05:35:04.209Z,160982490420900
"""AJ @ DU8X52JYCl"" folds",2021-01-05T05:35:03.403Z,160982490340300
"""LUKE @ e1gbfgFBn7"" bets 460",2021-01-05T05:35:02.205Z,160982490220600
"""AJ @ DU8X52JYCl"" checks",2021-01-05T05:34:54.865Z,160982489486600
"River: 9♥, 9♦, 6♣, 5♠ [5♦]",2021-01-05T05:34:51.753Z,160982489175900
"""AJ @ DU8X52JYCl"" calls 120",2021-01-05T05:34:50.945Z,160982489094500
"""LUKE @ e1gbfgFBn7"" bets 120",2021-01-05T05:34:47.763Z,160982488776400
