entry,at,order
"-- starting hand #73  (No Limit Texas Hold'em) (dealer: ""WILL @ pICSC9Ctds"") --",2021-01-03T04:53:30.277Z,160964961027800
"The player ""SIMON @ V_qMu0YYL8"" requested a seat.",2021-01-03T04:53:25.651Z,160964960565200
"""HARISON @ bLf5mbMF33"" shows a Q♦, 8♣.",2021-01-03T04:53:24.197Z,160964960419800
"""CONOR @ UA0JtktTD_"" shows a 10♣, 10♠.",2021-01-03T04:53:24.130Z,160964960413100
"""WILL @ pICSC9Ctds"" shows a 5♦, Q♣.",2021-01-03T04:53:23.957Z,160964960395800
"""AJ @ SJVySGD14p"" shows a A♥, A♦.",2021-01-03T04:53:22.631Z,160964960263200
"-- ending hand #72 --",2021-01-03T04:53:21.545Z,160964960154602
"""AJ @ SJVySGD14p"" collected 280 from pot",2021-01-03T04:53:21.545Z,160964960154601
"Uncalled bet of 360 returned to ""AJ @ SJVySGD14p""",2021-01-03T04:53:21.545Z,160964960154600
"""CONOR @ UA0JtktTD_"" folds",2021-01-03T04:53:20.732Z,160964960073300
"""AJ @ SJVySGD14p"" bets 360",2021-01-03T04:53:03.371Z,160964958337200
"Flop:  [Q♠, 8♥, 7♠]",2021-01-03T04:52:56.648Z,160964957664900
"""WILL @ pICSC9Ctds"" folds",2021-01-03T04:52:55.840Z,160964957584100
"""HARISON @ bLf5mbMF33"" folds",2021-01-03T04:52:53.386Z,160964957338700
"""CONOR @ UA0JtktTD_"" calls 120",2021-01-03T04:52:52.473Z,160964957247400
"""AJ @ SJVySGD14p"" raises to 120",2021-01-03T04:52:50.228Z,160964957022900
"""WILL @ pICSC9Ctds"" calls 20",2021-01-03T04:52:42.232Z,160964956223300
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:52:40.856Z,160964956085700
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T04:52:35.919Z,160964955592000
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T04:52:35.085Z,160964955508600
"""PATRICK @ 0nnRxXCUon"" folds",2021-01-03T04:52:34.234Z,160964955423400
"""AJ @ SJVySGD14p"" posts a big blind of 20",2021-01-03T04:52:29.271Z,160964954927810
"""WILL @ pICSC9Ctds"" posts a small blind of 10",2021-01-03T04:52:29.271Z,160964954927809
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (950) | #2 ""WILL @ pICSC9Ctds"" (390) | #6 ""AJ @ SJVySGD14p"" (4280) | #7 ""PATRICK @ 0nnRxXCUon"" (590) | #8 ""CONOR @ UA0JtktTD_"" (1850) | #10 ""FINN @ TjsSi2aE2P"" (490)",2021-01-03T04:52:29.271Z,160964954927802
"-- starting hand #72  (No Limit Texas Hold'em) (dealer: ""HARISON @ bLf5mbMF33"") --",2021-01-03T04:52:29.271Z,160964954927801
"The player ""SIMON @ V_qMu0YYL8"" quits the game with a stack of 0.",2021-01-03T04:52:29.271Z,160964954927800
"-- ending hand #71 --",2021-01-03T04:52:23.230Z,160964954323203
"""SIMON @ V_qMu0YYL8"" shows a A♦, 5♣.",2021-01-03T04:52:23.230Z,160964954323202
"""AJ @ SJVySGD14p"" collected 2140 from pot with Straight, 7 High (combination: 7♣, 6♣, 5♠, 4♦, 3♣)",2021-01-03T04:52:23.230Z,160964954323201
"""AJ @ SJVySGD14p"" shows a 7♣, 6♣.",2021-01-03T04:52:23.230Z,160964954323200
"""AJ @ SJVySGD14p"" calls 920",2021-01-03T04:52:22.424Z,160964954242500
"""SIMON @ V_qMu0YYL8"" bets 920 and go all in",2021-01-03T04:52:20.681Z,160964954068200
"River: 10♥, 3♣, 2♦, 5♠ [4♦]",2021-01-03T04:52:15.232Z,160964953523800
"""WILL @ pICSC9Ctds"" folds",2021-01-03T04:52:14.425Z,160964953442500
"""HARISON @ bLf5mbMF33"" folds",2021-01-03T04:52:13.568Z,160964953356900
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T04:52:11.789Z,160964953179000
"""CONOR @ UA0JtktTD_"" folds",2021-01-03T04:52:10.954Z,160964953095500
"""PATRICK @ 0nnRxXCUon"" folds",2021-01-03T04:52:08.292Z,160964952829300
"""AJ @ SJVySGD14p"" calls 80",2021-01-03T04:52:06.288Z,160964952628900
"""SIMON @ V_qMu0YYL8"" bets 80",2021-01-03T04:52:04.547Z,160964952454800
"""WILL @ pICSC9Ctds"" checks",2021-01-03T04:52:00.690Z,160964952069100
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:51:59.379Z,160964951937900
"Turn: 10♥, 3♣, 2♦ [5♠]",2021-01-03T04:51:55.308Z,160964951531000
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T04:51:54.493Z,160964951449500
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:51:50.565Z,160964951056600
"""PATRICK @ 0nnRxXCUon"" checks",2021-01-03T04:51:49.701Z,160964950970200
"""AJ @ SJVySGD14p"" checks",2021-01-03T04:51:48.854Z,160964950885500
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T04:51:47.964Z,160964950796500
"""WILL @ pICSC9Ctds"" checks",2021-01-03T04:51:45.485Z,160964950548600
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:51:43.193Z,160964950319400
"Flop:  [10♥, 3♣, 2♦]",2021-01-03T04:51:39.730Z,160964949973200
"""WILL @ pICSC9Ctds"" checks",2021-01-03T04:51:38.924Z,160964949892500
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:51:36.089Z,160964949609000
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-03T04:51:35.246Z,160964949524700
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T04:51:33.973Z,160964949397400
"""PATRICK @ 0nnRxXCUon"" calls 20",2021-01-03T04:51:33.132Z,160964949313400
"""AJ @ SJVySGD14p"" calls 20",2021-01-03T04:51:30.501Z,160964949050200
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-03T04:51:25.533Z,160964948553400
"""WILL @ pICSC9Ctds"" posts a big blind of 20",2021-01-03T04:51:22.588Z,160964948258910
"""HARISON @ bLf5mbMF33"" posts a small blind of 10",2021-01-03T04:51:22.588Z,160964948258909
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (970) | #2 ""WILL @ pICSC9Ctds"" (410) | #4 ""SIMON @ V_qMu0YYL8"" (1020) | #6 ""AJ @ SJVySGD14p"" (3160) | #7 ""PATRICK @ 0nnRxXCUon"" (610) | #8 ""CONOR @ UA0JtktTD_"" (1870) | #10 ""FINN @ TjsSi2aE2P"" (510)",2021-01-03T04:51:22.588Z,160964948258901
"-- starting hand #71  (No Limit Texas Hold'em) (dealer: ""FINN @ TjsSi2aE2P"") --",2021-01-03T04:51:22.588Z,160964948258900
"""AJ @ SJVySGD14p"" shows a 3♥, 7♥.",2021-01-03T04:51:20.761Z,160964948076200
"""WILL @ pICSC9Ctds"" shows a 10♦, 2♦.",2021-01-03T04:51:17.258Z,160964947725800
"-- ending hand #70 --",2021-01-03T04:51:15.258Z,160964947525902
"""AJ @ SJVySGD14p"" collected 240 from pot",2021-01-03T04:51:15.258Z,160964947525901
"Uncalled bet of 240 returned to ""AJ @ SJVySGD14p""",2021-01-03T04:51:15.258Z,160964947525900
"""PATRICK @ 0nnRxXCUon"" folds",2021-01-03T04:51:14.446Z,160964947444700
"""AJ @ SJVySGD14p"" bets 240",2021-01-03T04:51:09.913Z,160964946991400
"Turn: 7♠, Q♥, 3♦ [A♥]",2021-01-03T04:51:04.734Z,160964946473500
"""HARISON @ bLf5mbMF33"" folds",2021-01-03T04:51:03.920Z,160964946392200
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T04:51:03.083Z,160964946308400
"""PATRICK @ 0nnRxXCUon"" calls 80",2021-01-03T04:51:00.389Z,160964946039000
"""AJ @ SJVySGD14p"" bets 80",2021-01-03T04:50:57.774Z,160964945777500
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:50:52.250Z,160964945225300
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T04:50:51.397Z,160964945139800
"Flop:  [7♠, Q♥, 3♦]",2021-01-03T04:50:41.429Z,160964944143100
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:50:40.612Z,160964944061300
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-03T04:50:39.768Z,160964943976900
"""CONOR @ UA0JtktTD_"" folds",2021-01-03T04:50:38.182Z,160964943818300
"""PATRICK @ 0nnRxXCUon"" calls 20",2021-01-03T04:50:37.007Z,160964943700800
"""AJ @ SJVySGD14p"" calls 20",2021-01-03T04:50:29.649Z,160964942965000
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:50:23.502Z,160964942350300
"""WILL @ pICSC9Ctds"" folds",2021-01-03T04:50:22.659Z,160964942265900
"""HARISON @ bLf5mbMF33"" posts a big blind of 20",2021-01-03T04:50:17.041Z,160964941704210
"""FINN @ TjsSi2aE2P"" posts a small blind of 10",2021-01-03T04:50:17.041Z,160964941704209
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (990) | #2 ""WILL @ pICSC9Ctds"" (410) | #4 ""SIMON @ V_qMu0YYL8"" (1020) | #6 ""AJ @ SJVySGD14p"" (3020) | #7 ""PATRICK @ 0nnRxXCUon"" (710) | #8 ""CONOR @ UA0JtktTD_"" (1870) | #10 ""FINN @ TjsSi2aE2P"" (530)",2021-01-03T04:50:17.041Z,160964941704201
"-- starting hand #70  (No Limit Texas Hold'em) (dealer: ""CONOR @ UA0JtktTD_"") --",2021-01-03T04:50:17.041Z,160964941704200
"""HARISON @ bLf5mbMF33"" shows a Q♠, J♥.",2021-01-03T04:50:11.518Z,160964941151900
"""WILL @ pICSC9Ctds"" shows a 10♥, A♥.",2021-01-03T04:50:10.453Z,160964941045400
"""AJ @ SJVySGD14p"" shows a A♦, 2♦.",2021-01-03T04:50:09.573Z,160964940957400
"-- ending hand #69 --",2021-01-03T04:50:09.020Z,160964940902102
"""AJ @ SJVySGD14p"" collected 300 from pot",2021-01-03T04:50:09.020Z,160964940902101
"Uncalled bet of 300 returned to ""AJ @ SJVySGD14p""",2021-01-03T04:50:09.020Z,160964940902100
"""WILL @ pICSC9Ctds"" folds",2021-01-03T04:50:08.198Z,160964940819900
"""HARISON @ bLf5mbMF33"" folds",2021-01-03T04:50:07.345Z,160964940734600
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T04:50:02.465Z,160964940246600
"""CONOR @ UA0JtktTD_"" folds",2021-01-03T04:50:01.605Z,160964940160600
"""AJ @ SJVySGD14p"" bets 300",2021-01-03T04:50:00.247Z,160964940024800
"""WILL @ pICSC9Ctds"" checks",2021-01-03T04:49:57.237Z,160964939723900
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:49:55.797Z,160964939579800
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T04:49:54.883Z,160964939488400
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:49:54.052Z,160964939405200
"Flop:  [6♥, 6♦, A♣]",2021-01-03T04:49:39.646Z,160964937964700
"""HARISON @ bLf5mbMF33"" calls 60",2021-01-03T04:49:38.839Z,160964937884100
"""FINN @ TjsSi2aE2P"" calls 60",2021-01-03T04:49:37.968Z,160964937796900
"""CONOR @ UA0JtktTD_"" calls 60",2021-01-03T04:49:36.725Z,160964937672700
"""PATRICK @ 0nnRxXCUon"" folds",2021-01-03T04:49:35.884Z,160964937588500
"""AJ @ SJVySGD14p"" calls 60",2021-01-03T04:49:29.913Z,160964936991400
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:49:29.022Z,160964936902300
"""WILL @ pICSC9Ctds"" raises to 60",2021-01-03T04:49:28.189Z,160964936819000
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:49:24.408Z,160964936440900
"""FINN @ TjsSi2aE2P"" posts a big blind of 20",2021-01-03T04:49:22.888Z,160964936288910
"""CONOR @ UA0JtktTD_"" posts a small blind of 10",2021-01-03T04:49:22.888Z,160964936288909
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1050) | #2 ""WILL @ pICSC9Ctds"" (470) | #4 ""SIMON @ V_qMu0YYL8"" (1020) | #6 ""AJ @ SJVySGD14p"" (2780) | #7 ""PATRICK @ 0nnRxXCUon"" (710) | #8 ""CONOR @ UA0JtktTD_"" (1930) | #10 ""FINN @ TjsSi2aE2P"" (590)",2021-01-03T04:49:22.888Z,160964936288901
"-- starting hand #69  (No Limit Texas Hold'em) (dealer: ""PATRICK @ 0nnRxXCUon"") --",2021-01-03T04:49:22.888Z,160964936288900
"""WILL @ pICSC9Ctds"" shows a 6♦, 4♦.",2021-01-03T04:49:18.711Z,160964935871200
"""SIMON @ V_qMu0YYL8"" shows a 6♣, J♠.",2021-01-03T04:49:18.223Z,160964935822400
"""HARISON @ bLf5mbMF33"" shows a K♣, K♠.",2021-01-03T04:49:17.337Z,160964935733800
"""AJ @ SJVySGD14p"" shows a 9♠, 2♠.",2021-01-03T04:49:16.863Z,160964935686400
"-- ending hand #68 --",2021-01-03T04:49:14.872Z,160964935487402
"""CONOR @ UA0JtktTD_"" collected 1020 from pot with Full House, 10's over Q's (combination: 10♠, 10♦, 10♣, Q♦, Q♥)",2021-01-03T04:49:14.872Z,160964935487401
"""CONOR @ UA0JtktTD_"" shows a Q♦, 10♠.",2021-01-03T04:49:14.872Z,160964935487400
"""HARISON @ bLf5mbMF33"" calls 380",2021-01-03T04:49:14.055Z,160964935405600
"""CONOR @ UA0JtktTD_"" raises to 380",2021-01-03T04:49:10.267Z,160964935026800
"""PATRICK @ 0nnRxXCUon"" folds",2021-01-03T04:49:05.282Z,160964934528300
"""HARISON @ bLf5mbMF33"" bets 100",2021-01-03T04:48:54.908Z,160964933490900
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:48:49.969Z,160964932997000
"""PATRICK @ 0nnRxXCUon"" checks",2021-01-03T04:48:48.529Z,160964932853000
"River: Q♥, 10♦, 10♣, 7♣ [3♥]",2021-01-03T04:48:46.205Z,160964932621200
"""PATRICK @ 0nnRxXCUon"" calls 40",2021-01-03T04:48:45.398Z,160964932539900
"""AJ @ SJVySGD14p"" folds",2021-01-03T04:48:39.257Z,160964931925800
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:48:38.348Z,160964931834900
"""WILL @ pICSC9Ctds"" folds",2021-01-03T04:48:36.840Z,160964931684100
"""HARISON @ bLf5mbMF33"" calls 40",2021-01-03T04:48:35.982Z,160964931598300
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T04:48:33.183Z,160964931318400
"""CONOR @ UA0JtktTD_"" bets 40",2021-01-03T04:48:32.357Z,160964931235800
"""PATRICK @ 0nnRxXCUon"" checks",2021-01-03T04:48:29.124Z,160964930912500
"Turn: Q♥, 10♦, 10♣ [7♣]",2021-01-03T04:48:24.881Z,160964930491800
"""AJ @ SJVySGD14p"" checks",2021-01-03T04:48:24.057Z,160964930405700
"""SIMON @ V_qMu0YYL8"" checks",2021-01-03T04:48:23.149Z,160964930315000
"""WILL @ pICSC9Ctds"" checks",2021-01-03T04:48:15.470Z,160964929547100
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:48:14.235Z,160964929423600
"""FINN @ TjsSi2aE2P"" checks",2021-01-03T04:48:13.390Z,160964929339100
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:48:10.352Z,160964929035300
"""PATRICK @ 0nnRxXCUon"" checks",2021-01-03T04:48:03.439Z,160964928344000
"Flop:  [Q♥, 10♦, 10♣]",2021-01-03T04:47:58.766Z,160964927876700
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:47:57.955Z,160964927795500
"""PATRICK @ 0nnRxXCUon"" calls 20",2021-01-03T04:47:56.537Z,160964927653800
"""AJ @ SJVySGD14p"" calls 20",2021-01-03T04:47:55.693Z,160964927569400
"""SIMON @ V_qMu0YYL8"" calls 20",2021-01-03T04:47:54.478Z,160964927447800
"""WILL @ pICSC9Ctds"" calls 20",2021-01-03T04:47:50.831Z,160964927083200
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:47:49.587Z,160964926958800
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-03T04:47:47.669Z,160964926767000
"""CONOR @ UA0JtktTD_"" posts a big blind of 20",2021-01-03T04:47:45.066Z,160964926506710
"""PATRICK @ 0nnRxXCUon"" posts a small blind of 10",2021-01-03T04:47:45.066Z,160964926506709
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (1490) | #2 ""WILL @ pICSC9Ctds"" (490) | #4 ""SIMON @ V_qMu0YYL8"" (1040) | #6 ""AJ @ SJVySGD14p"" (2800) | #7 ""PATRICK @ 0nnRxXCUon"" (770) | #8 ""CONOR @ UA0JtktTD_"" (1350) | #10 ""FINN @ TjsSi2aE2P"" (610)",2021-01-03T04:47:45.066Z,160964926506701
"-- starting hand #68  (No Limit Texas Hold'em) (dealer: ""AJ @ SJVySGD14p"") --",2021-01-03T04:47:45.066Z,160964926506700
"""WILL @ pICSC9Ctds"" shows a 3♦, 8♦.",2021-01-03T04:47:43.085Z,160964926308800
"-- ending hand #67 --",2021-01-03T04:47:38.531Z,160964925853303
"""AJ @ SJVySGD14p"" shows a 6♥, A♥.",2021-01-03T04:47:38.531Z,160964925853302
"""HARISON @ bLf5mbMF33"" collected 1490 from pot with Two Pair, A's & 7's (combination: A♣, A♠, 7♥, 7♠, J♦)",2021-01-03T04:47:38.531Z,160964925853301
"""HARISON @ bLf5mbMF33"" shows a A♣, 7♥.",2021-01-03T04:47:38.531Z,160964925853300
"""AJ @ SJVySGD14p"" calls 460",2021-01-03T04:47:37.724Z,160964925772500
"""HARISON @ bLf5mbMF33"" bets 460 and go all in",2021-01-03T04:47:35.557Z,160964925555800
"""AJ @ SJVySGD14p"" checks",2021-01-03T04:47:31.680Z,160964925168000
"River: A♠, 10♥, 7♠, 2♣ [J♦]",2021-01-03T04:47:29.446Z,160964924945300
"""AJ @ SJVySGD14p"" calls 110",2021-01-03T04:47:28.638Z,160964924863900
"""HARISON @ bLf5mbMF33"" bets 110",2021-01-03T04:47:26.576Z,160964924657700
"""AJ @ SJVySGD14p"" checks",2021-01-03T04:47:14.300Z,160964923430100
"Turn: A♠, 10♥, 7♠ [2♣]",2021-01-03T04:47:11.644Z,160964923164900
"""PATRICK @ 0nnRxXCUon"" folds",2021-01-03T04:47:10.837Z,160964923083800
"""AJ @ SJVySGD14p"" calls 100",2021-01-03T04:47:06.580Z,160964922658100
"""HARISON @ bLf5mbMF33"" raises to 100",2021-01-03T04:47:04.863Z,160964922486400
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T04:47:01.596Z,160964922159700
"""CONOR @ UA0JtktTD_"" folds",2021-01-03T04:47:00.737Z,160964922073800
"""PATRICK @ 0nnRxXCUon"" calls 50",2021-01-03T04:46:59.899Z,160964921990000
"""AJ @ SJVySGD14p"" bets 50",2021-01-03T04:46:56.732Z,160964921673300
"Flop:  [A♠, 10♥, 7♠]",2021-01-03T04:46:48.197Z,160964920819800
"""PATRICK @ 0nnRxXCUon"" checks",2021-01-03T04:46:47.388Z,160964920738800
"""AJ @ SJVySGD14p"" calls 20",2021-01-03T04:46:46.546Z,160964920654800
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:46:43.126Z,160964920312700
"""WILL @ pICSC9Ctds"" folds",2021-01-03T04:46:42.284Z,160964920228500
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:46:41.389Z,160964920139000
"""FINN @ TjsSi2aE2P"" calls 20",2021-01-03T04:46:40.546Z,160964920054700
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T04:46:39.286Z,160964919928700
"""PATRICK @ 0nnRxXCUon"" posts a big blind of 20",2021-01-03T04:46:36.105Z,160964919610610
"""AJ @ SJVySGD14p"" posts a small blind of 10",2021-01-03T04:46:36.105Z,160964919610609
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (690) | #2 ""WILL @ pICSC9Ctds"" (490) | #4 ""SIMON @ V_qMu0YYL8"" (1040) | #6 ""AJ @ SJVySGD14p"" (3490) | #7 ""PATRICK @ 0nnRxXCUon"" (840) | #8 ""CONOR @ UA0JtktTD_"" (1370) | #10 ""FINN @ TjsSi2aE2P"" (630)",2021-01-03T04:46:36.105Z,160964919610601
"-- starting hand #67  (No Limit Texas Hold'em) (dealer: ""SIMON @ V_qMu0YYL8"") --",2021-01-03T04:46:36.105Z,160964919610600
"""HARISON @ bLf5mbMF33"" shows a 4♣, A♣.",2021-01-03T04:46:31.757Z,160964919175700
"""WILL @ pICSC9Ctds"" shows a Q♠, 10♥.",2021-01-03T04:46:30.099Z,160964919010000
"""AJ @ SJVySGD14p"" shows a 8♦, J♣.",2021-01-03T04:46:28.765Z,160964918876600
"-- ending hand #66 --",2021-01-03T04:46:28.090Z,160964918809102
"""AJ @ SJVySGD14p"" collected 310 from pot",2021-01-03T04:46:28.090Z,160964918809101
"Uncalled bet of 230 returned to ""AJ @ SJVySGD14p""",2021-01-03T04:46:28.090Z,160964918809100
"""WILL @ pICSC9Ctds"" folds",2021-01-03T04:46:27.279Z,160964918728200
"""HARISON @ bLf5mbMF33"" folds",2021-01-03T04:46:26.256Z,160964918626000
"""CONOR @ UA0JtktTD_"" folds",2021-01-03T04:46:25.416Z,160964918541700
"""PATRICK @ 0nnRxXCUon"" folds",2021-01-03T04:46:24.577Z,160964918457800
"""AJ @ SJVySGD14p"" bets 230",2021-01-03T04:46:14.103Z,160964917410400
"Flop:  [9♠, 9♣, Q♥]",2021-01-03T04:45:58.627Z,160964915862900
"""HARISON @ bLf5mbMF33"" calls 60",2021-01-03T04:45:57.818Z,160964915781900
"""CONOR @ UA0JtktTD_"" calls 60",2021-01-03T04:45:56.964Z,160964915696500
"""PATRICK @ 0nnRxXCUon"" calls 60",2021-01-03T04:45:54.887Z,160964915488800
"""AJ @ SJVySGD14p"" calls 60",2021-01-03T04:45:53.180Z,160964915318100
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:45:50.717Z,160964915071800
"""WILL @ pICSC9Ctds"" raises to 60",2021-01-03T04:45:45.815Z,160964914581600
"""HARISON @ bLf5mbMF33"" calls 20",2021-01-03T04:45:40.717Z,160964914071800
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T04:45:39.876Z,160964913987700
"""CONOR @ UA0JtktTD_"" calls 20",2021-01-03T04:45:39.042Z,160964913904300
"""PATRICK @ 0nnRxXCUon"" calls 20",2021-01-03T04:45:36.239Z,160964913624100
"""AJ @ SJVySGD14p"" posts a big blind of 20",2021-01-03T04:45:33.978Z,160964913397910
"""SIMON @ V_qMu0YYL8"" posts a small blind of 10",2021-01-03T04:45:33.978Z,160964913397909
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (750) | #2 ""WILL @ pICSC9Ctds"" (550) | #4 ""SIMON @ V_qMu0YYL8"" (1050) | #6 ""AJ @ SJVySGD14p"" (3240) | #7 ""PATRICK @ 0nnRxXCUon"" (900) | #8 ""CONOR @ UA0JtktTD_"" (1430) | #10 ""FINN @ TjsSi2aE2P"" (630)",2021-01-03T04:45:33.978Z,160964913397901
"-- starting hand #66  (No Limit Texas Hold'em) (dealer: ""WILL @ pICSC9Ctds"") --",2021-01-03T04:45:33.978Z,160964913397900
"""HARISON @ bLf5mbMF33"" shows a 2♣, 2♦.",2021-01-03T04:45:31.090Z,160964913109100
"""WILL @ pICSC9Ctds"" shows a K♦, J♦.",2021-01-03T04:45:30.507Z,160964913050800
"-- ending hand #65 --",2021-01-03T04:45:26.936Z,160964912694002
"""AJ @ SJVySGD14p"" collected 920 from pot with Three of a Kind, 8's (combination: 8♣, 8♦, 8♠, K♥, Q♣)",2021-01-03T04:45:26.936Z,160964912694001
"""AJ @ SJVySGD14p"" shows a 8♣, Q♣.",2021-01-03T04:45:26.936Z,160964912694000
"""WILL @ pICSC9Ctds"" calls 290",2021-01-03T04:45:26.117Z,160964912611800
"""AJ @ SJVySGD14p"" raises to 290",2021-01-03T04:45:12.463Z,160964911246400
"""WILL @ pICSC9Ctds"" bets 60",2021-01-03T04:45:07.145Z,160964910714600
"River: 8♦, 5♠, K♥, 10♣ [8♠]",2021-01-03T04:45:01.959Z,160964910196400
"""HARISON @ bLf5mbMF33"" folds",2021-01-03T04:45:01.152Z,160964910115300
"""CONOR @ UA0JtktTD_"" folds",2021-01-03T04:45:00.306Z,160964910030700
"""AJ @ SJVySGD14p"" calls 40",2021-01-03T04:44:56.413Z,160964909641900
"""WILL @ pICSC9Ctds"" bets 40",2021-01-03T04:44:54.841Z,160964909484200
"Turn: 8♦, 5♠, K♥ [10♣]",2021-01-03T04:44:47.773Z,160964908777600
"""HARISON @ bLf5mbMF33"" checks",2021-01-03T04:44:46.967Z,160964908696800
"""CONOR @ UA0JtktTD_"" checks",2021-01-03T04:44:46.115Z,160964908611600
"""AJ @ SJVySGD14p"" checks",2021-01-03T04:44:44.403Z,160964908440400
"""WILL @ pICSC9Ctds"" checks",2021-01-03T04:44:42.739Z,160964908274000
"Flop:  [8♦, 5♠, K♥]",2021-01-03T04:44:32.222Z,160964907222300
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:44:31.417Z,160964907141800
"""WILL @ pICSC9Ctds"" calls 60",2021-01-03T04:44:29.065Z,160964906906600
"""HARISON @ bLf5mbMF33"" calls 60",2021-01-03T04:44:27.508Z,160964906750900
"""FINN @ TjsSi2aE2P"" folds",2021-01-03T04:44:26.668Z,160964906666900
"""CONOR @ UA0JtktTD_"" calls 60",2021-01-03T04:44:25.836Z,160964906583700
"""PATRICK @ 0nnRxXCUon"" folds",2021-01-03T04:44:22.840Z,160964906284100
"""AJ @ SJVySGD14p"" raises to 60",2021-01-03T04:44:17.052Z,160964905705200
"""SIMON @ V_qMu0YYL8"" posts a big blind of 20",2021-01-03T04:44:13.349Z,160964905335010
"""WILL @ pICSC9Ctds"" posts a small blind of 10",2021-01-03T04:44:13.349Z,160964905335009
"Player stacks: #1 ""HARISON @ bLf5mbMF33"" (810) | #2 ""WILL @ pICSC9Ctds"" (940) | #4 ""SIMON @ V_qMu0YYL8"" (1070) | #6 ""AJ @ SJVySGD14p"" (2710) | #7 ""PATRICK @ 0nnRxXCUon"" (900) | #8 ""CONOR @ UA0JtktTD_"" (1490) | #10 ""FINN @ TjsSi2aE2P"" (630)",2021-01-03T04:44:13.349Z,160964905335001
"-- starting hand #65  (No Limit Texas Hold'em) (dealer: ""HARISON @ bLf5mbMF33"") --",2021-01-03T04:44:13.349Z,160964905335000
"""AJ @ SJVySGD14p"" shows a 9♦, 2♦.",2021-01-03T04:44:11.893Z,160964905189500
"""HARISON @ bLf5mbMF33"" shows a Q♠, 8♠.",2021-01-03T04:44:09.523Z,160964904952400
"""WILL @ pICSC9Ctds"" shows a 5♦, K♣.",2021-01-03T04:44:09.053Z,160964904905400
"""CONOR @ UA0JtktTD_"" shows a 9♣, 3♣.",2021-01-03T04:44:08.481Z,160964904848200
"""SIMON @ V_qMu0YYL8"" shows a 3♠, Q♥.",2021-01-03T04:44:07.982Z,160964904798300
"-- ending hand #64 --",2021-01-03T04:44:06.906Z,160964904690702
"""HARISON @ bLf5mbMF33"" collected 660 from pot",2021-01-03T04:44:06.906Z,160964904690701
"Uncalled bet of 150 returned to ""HARISON @ bLf5mbMF33""",2021-01-03T04:44:06.906Z,160964904690700
"""SIMON @ V_qMu0YYL8"" folds",2021-01-03T04:44:06.076Z,160964904607700
"""HARISON @ bLf5mbMF33"" bets 150 and go all in",2021-01-03T04:43:59.979Z,160964903998100
"River: Q♦, 4♣, 7♣, 10♥ [8♥]",2021-01-03T04:43:51.237Z,160964903124100
"""HARISON @ bLf5mbMF33"" calls 100",2021-01-03T04:43:50.425Z,160964903042600
